Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
06001335,4.20,4.50,2.60,,,,4.25,5.50,8,Tiếng Anh
06002630,5.60,6,3.80,,,,4.50,5.50,8.50,Tiếng Anh
06003922,2.60,7.25,3,,,,5.50,5.50,7,Tiếng Anh
06003888,5,7.25,2,,,,4.75,4.75,7.75,Tiếng Anh
06002260,2.80,5,2.40,,,,4.25,4,6.75,Tiếng Anh
06003021,3,3.75,2.60,,,,5.75,5.25,6,Tiếng Anh
06003471,7.40,4.25,2.20,,,,7.25,5.75,7.75,Tiếng Anh
06001159,3.60,4.25,3.80,,,,5.25,6.25,6.75,Tiếng Anh
06003164,5.20,6.50,3.20,,,,7,8,9.50,Tiếng Anh
06001509,3.20,5.25,3.80,,,,5.25,7,8,Tiếng Anh
06003534,4.80,3.75,2.60,,,,4.75,7,8.25,Tiếng Anh
06002775,,6.25,,,,,6.25,8.25,,
06000748,6,7.50,4.60,,,,9,7.75,9.50,Tiếng Anh
06003867,5.60,5.25,3,,,,7.25,7.50,8.50,Tiếng Anh
06002325,5.20,6.08,3.20,,,,5.75,8,7.50,Tiếng Anh
06000318,6.80,7,3.20,,,,6.75,7.50,9.25,Tiếng Anh
06000477,4.80,5,3.40,,,,7.75,7.50,10,Tiếng Anh
06000027,4,3.50,2.80,,,,3,5.25,3.75,Tiếng Anh
06004064,2.80,4.75,2.60,,,,2.50,6.50,6.50,Tiếng Anh
06001266,7.20,6,3.20,,,,5.75,5.75,7.25,Tiếng Anh
06004434,3.20,4.25,3.20,,,,6.50,6.25,9,Tiếng Anh
06001636,2.20,4.50,,,,,3,7.75,,
06002919,4,6.75,4.20,,,,6.75,8,9,Tiếng Anh
06000924,6.40,7.50,3.60,,,,8.75,9,9.25,Tiếng Anh
06001323,5,5.25,2.40,,,,5,5.25,7.75,Tiếng Anh
06004121,3.40,6.25,2.80,,,,4.25,5.50,6.50,Tiếng Anh
06001773,2.80,5,3.20,,,,5,4.50,4.50,Tiếng Anh
06000861,8.60,7.75,5,8,8.75,5.25,,,,Tiếng Anh
06001289,4.20,7.75,2.80,,,,4,7.50,8.75,Tiếng Anh
06004571,2.60,4.25,,,,,5.25,5,,
06000532,3.60,2.25,3.40,,,,3,4.25,6.50,Tiếng Anh
06000162,3.60,5.25,2.20,,,,4.50,5.50,7.25,Tiếng Anh
06000498,4.20,6.25,3.40,,,,8.25,7.25,8.50,Tiếng Anh
06003467,9,3.75,7.20,6.75,6.75,4.25,,,,Tiếng Anh
06003037,1.80,3.75,2.60,,,,3.75,6.25,7.50,Tiếng Anh
06004208,3.20,4.50,3,,,,4.75,7,7,Tiếng Anh
06002276,2.80,4.25,3.20,,,,3.50,4,5.25,Tiếng Anh
06003934,4.40,4.75,1.60,,,,4.75,6.75,6.50,Tiếng Anh
06001909,4.40,5.25,3.20,,,,5,8,8.50,Tiếng Anh
06002626,4,6.50,4.20,,,,6.25,8,9,Tiếng Anh
06002333,4.20,7.75,3.80,,,,5.50,6.75,8,Tiếng Anh
06002299,2.60,5,2.40,,,,4.75,6,7,Tiếng Anh
06003871,3.60,4.75,1.40,,,,4.50,5.75,6,Tiếng Anh
06002763,4.40,7.25,3.60,,,,4.25,7,9.25,Tiếng Anh
06003522,6.40,7.25,3.20,,,,4.50,8,8.75,Tiếng Anh
06003488,5.80,4.75,4.20,,,,6.50,7.25,8.75,Tiếng Anh
06003172,5,7.50,3.40,,,,6.50,7.25,6.75,Tiếng Anh
06004199,,8.75,,,,,8,8.50,,
06001661,1.60,3.50,,,,,5,5.25,,
06000973,7.60,8,6.60,,,,8.50,7.75,9.50,Tiếng Anh
06004463,5.60,5,2.80,,,,6.50,7.75,8.50,Tiếng Anh
06001231,2.60,4.50,,,,,5.50,,,
06004033,3.20,4.50,2.20,,,,4.25,7.50,7.50,Tiếng Anh
06000070,6.80,6.75,4,,,,4.50,7,8.25,Tiếng Anh
06000420,3.40,3.50,,,,,3,2.25,,
06002108,7.80,7.75,4,7,8,6.50,,,,Tiếng Anh
06000135,2.80,5.25,,,,,3,5.75,,
06002558,7.40,5.25,3,,,,5.75,7.75,8.25,Tiếng Anh
06000565,6.80,3.50,3.40,,,,4.25,7.75,8.25,Tiếng Anh
06004526,7.40,7.50,3.80,,,,7,7.75,9.50,Tiếng Anh
06001724,5.20,7.75,2.60,,,,3.50,6.50,6.75,Tiếng Anh
06003719,7.60,,,5.75,6,1.50,,,,
06000836,6.80,7.50,5,,,,8.25,8.75,8.25,Tiếng Anh
06004176,3.80,6.91,5.20,,,,5.75,6.50,8.75,Tiếng Anh
06001374,3.80,3.25,,,,,3,5.75,,
06003349,,2.50,,,,,7.50,8,,
06003963,5.60,5.50,2.80,,,,5.25,6.25,7.25,Tiếng Anh
06002671,4.40,5,3.40,,,,4.75,6,6,Tiếng Anh
06002221,5,5.25,2.40,,,,5.25,6,7.75,Tiếng Anh
06003060,2.20,4,2,,,,3.50,4.75,5.50,Tiếng Anh
06003430,3.20,3.75,2,,,,3,5.50,8.25,Tiếng Anh
06003125,3.40,5.50,2.80,,,,3.50,5.25,6.50,Tiếng Anh
06001118,,8,,,,,9.75,9.50,,
06003575,8.20,7,5.60,5.50,4.50,4.25,,,,Tiếng Anh
06001548,8,,4,7.75,7.25,,,,,Tiếng Anh
06003826,5.60,5.50,2,,,,6.25,7.75,6.50,Tiếng Anh
06000709,8.60,,8.20,6.50,,,,,,Tiếng Anh
06002734,,6.25,,,,,7.75,8.50,,
06000359,4.40,4,,,,,4.50,3.50,,
06002364,6,3.75,2.20,,,,2.50,5.25,4.75,Tiếng Anh
06003207,6.20,6.50,2.80,,,,4,6.50,8.25,Tiếng Anh
06004038,5,6,4.20,,,,9,8,9.50,Tiếng Anh
06003657,1.80,3,,,,,4,5.25,,
06004192,6.40,6.50,5,,,,8.25,8,7.75,Tiếng Anh
06000978,5.20,7,3.80,,,,7.75,8.25,9.25,Tiếng Anh
06002945,6.80,6.75,4.60,,,,7.75,8.75,9.75,Tiếng Anh
06001390,5.60,6,2.60,,,,5.75,7.50,9,Tiếng Anh
06004468,4.20,4.75,2.40,,,,3.50,6.50,8.75,Tiếng Anh
06002416,3.40,4,2.20,,,,4,6,,Tiếng Anh
06002046,2.60,4.75,2.80,,,,3,4.25,5.75,Tiếng Anh
06000581,6.40,5.50,3,,,,,,,Tiếng Anh
06000094,3.60,2.75,4,,,,4.25,5.50,6.25,Tiếng Anh
06002553,3.80,4.50,2.20,,,,7.50,7.75,8,Tiếng Anh
06002103,7.20,6.50,4.40,,,,5.75,6.75,9,Tiếng Anh
06001685,6,7.75,4.80,,,,5.50,8.25,8.50,Tiếng Anh
06000997,4.20,5.75,2.20,,,,4.25,5.75,6,Tiếng Anh
06004487,3.20,4.25,,,,,6.50,6.25,,
06003342,4.80,5.25,3.40,,,,4.75,6,7.25,Tiếng Anh
06003712,6.60,5,4.60,,,,4.25,6.75,8,Tiếng Anh
06002800,3.20,8.25,4.40,,,,7.50,8,8.25,Tiếng Anh
06000217,4.40,6.50,2,,,,4,7.25,7.25,Tiếng Anh
06002380,5.80,5.75,5,,,,6,8.25,8.25,Tiếng Anh
06001955,3.60,7,3.40,,,,6.25,6,7.25,Tiếng Anh
06003968,3.60,6.75,3.20,,,,7.75,8.25,9,Tiếng Anh
06000647,4.60,3.50,2.20,,,,3.75,6.25,7.25,Tiếng Anh
06004604,2,6.25,,,,,5,7.25,,
06001406,5.60,6.50,3.20,,,,3.50,5.75,7.25,Tiếng Anh
06004254,5.80,6,4,,,,4.50,6.75,7.75,Tiếng Anh
06003591,5,5.50,1.60,,,,4.75,4.75,6,Tiếng Anh
06001056,6.20,4.25,3.60,,,,3.50,9,9,Tiếng Anh
06001543,7.40,7,6.40,6.50,6.50,6.75,,,,Tiếng Anh
06003084,2.80,4.75,1.80,,,,2.75,4.25,6,Tiếng Anh
06001113,,8.25,,,,,9.75,9.25,,
06004311,,7.25,,,,,9.50,8.75,,
06000352,3.20,6.25,3.40,,,,2.75,6.25,8.25,Tiếng Anh
06003987,4,6.50,3.80,,,,4,7,8,Tiếng Anh
06002695,7.40,6.50,4.60,5.25,6.75,7.25,,,,Tiếng Anh
06001810,2.60,3.25,3.40,,,,3.50,3.50,8,Tiếng Anh
06000702,7.80,7.50,2.60,7.50,7.50,5,,,,Tiếng Anh
06002011,4.40,6,,,,,2.75,5.25,,
06000186,4.40,6.50,6.40,,,,6,8.50,7.50,Tiếng Anh
06002441,3.80,4.25,2.60,,,,3.75,4.75,5,Tiếng Anh
06003600,3.20,4.75,,,,,6,7.50,,
06002912,3.40,3.50,3,,,,6,7,8,Tiếng Anh
06001797,3.80,4.25,3.40,,,,4.75,6,7.50,Tiếng Anh
06000885,8.60,5.75,7.40,8,5.50,3.25,,,,Tiếng Anh
06004595,4.40,4.25,2,,,,5,6,7.25,Tiếng Anh
06003250,,7,,,,,5,7.25,,
06003745,8.20,7.25,3,,,,7.25,7.75,8.75,Tiếng Anh
06004080,3.40,5,,,,,5,,,
06001778,5.20,6.25,3.20,,,,4.75,7.75,7.25,Tiếng Anh
06002857,3.80,5.50,3.20,,,,6,7,8.25,Tiếng Anh
06001282,6,6.25,4.40,,,,5.75,6,8.50,Tiếng Anh
06003315,3.80,3.75,2.60,,,,4,5,7.25,Tiếng Anh
06001328,4,5,2,,,,6.25,6.25,7.75,Tiếng Anh
06000169,2.60,5,2.60,,,,4.25,4.50,4.50,Tiếng Anh
06002154,3,3.50,2.80,,,,2.75,5.25,5.75,Tiếng Anh
06000493,3,5.50,2.20,,,,4.75,5.75,8.50,Tiếng Anh
06000539,6.80,7.50,3.40,,,,6,6.50,9.25,Tiếng Anh
06002504,2.40,6,2.60,,,,4.25,5.75,5.75,Tiếng Anh
06001001,9,7.74,5.80,7.75,6.50,5.75,,,,Tiếng Anh
06004203,3.20,4.25,5.60,,,,2.25,6,5,Tiếng Anh
06001451,6.40,6.25,4.80,6.50,4.25,4.75,,,,Tiếng Anh
06003196,3.20,6,3.20,,,,6.50,4.75,7.50,Tiếng Anh
06001902,2,4.75,1.80,,,,4.25,6,5,Tiếng Anh
06000610,5.80,3.50,5.20,,,,7.50,5.75,5.75,Tiếng Anh
06000240,3,4,1.80,,,,3.50,4.75,5.25,Tiếng Anh
06003895,4,5,2.80,,,,4.50,7.50,7,Tiếng Anh
06002787,5.60,5.25,3.40,,,,4.75,6.50,7.50,Tiếng Anh
06002292,9,9,8.20,,,,8.25,8.25,9.50,Tiếng Anh
06001847,3.20,4.50,2.20,,,,2.75,3.50,,Tiếng Anh
06002768,5,8.25,4,,,,4.75,6.50,7.75,Tiếng Anh
06000755,7.60,7.75,4.60,,,,7,7.50,7.75,Tiếng Anh
06002338,2,4.75,,,,,5.25,5.50,,
06000305,4.80,5.75,,,,,3.25,5.25,,
06004346,6.20,7.25,6.80,,,,6,7.25,8.50,Tiếng Anh
06003483,3,4.75,1.60,,,,5,6.50,7.50,Tiếng Anh
06001144,4.40,5.25,2.20,,,,8,8,8.75,Tiếng Anh
06003179,4.20,5,3.60,,,,3.25,6.75,7.50,Tiếng Anh
06001514,7.20,4.75,6.20,7.75,5.25,6,,,,Tiếng Anh
06003529,8.60,6.25,2.60,5.75,6.75,5.25,,,,Tiếng Anh
06004583,6.40,7,5.60,,,,5.25,8,9,Tiếng Anh
06003246,5.60,6.50,5.60,,,,3,6.25,6,Tiếng Anh
06000893,7.40,6.25,4.20,,,,6,7.75,9,Tiếng Anh
06001781,3.80,6.75,3.80,,,,6.50,6.25,6.75,Tiếng Anh
06004079,2.40,3.25,2.20,,,,5,7,7.50,Tiếng Anh
06002904,5,6,2.60,,,,5,7.50,8.75,Tiếng Anh
06000939,6.40,7.50,4.80,,,,9.25,9,9.75,Tiếng Anh
06003616,3.20,3,,,,,4.50,4,,
06004429,4.80,5.25,3.40,,,,3,7.50,7.75,Tiếng Anh
06002457,6,7,3.80,,,,5.75,6.75,8.50,Tiếng Anh
06000190,4.20,5.50,3.60,,,,6,7.50,9,Tiếng Anh
06002007,5.60,6.75,3.40,,,,5,5.75,7.50,Tiếng Anh
06002512,4.80,6.50,5,,,,4.75,6.75,6.75,Tiếng Anh
06000485,4.60,4.50,3,,,,6,6.50,6.25,Tiếng Anh
06002142,5.60,5.25,2.40,,,,5,5.75,7.50,Tiếng Anh
06003303,8.40,6.50,5.60,8,8.25,5.50,,,,Tiếng Anh
06001294,,6.50,,,,,7.50,8.50,,
06002841,4.60,3.25,2.60,,,,5.25,3.75,7,Tiếng Anh
06003753,8,7.75,6,,,,,,,Tiếng Anh
06004096,6.40,7,4.20,,,,6.25,7.50,8.50,Tiếng Anh
06002791,5.40,6,3,,,,5.50,6.50,8.25,Tiếng Anh
06003883,3.80,4.25,1.40,,,,3.25,6.25,7,Tiếng Anh
06000256,2,2.25,2.40,,,,3.50,6.50,7,Tiếng Anh
06000606,6.60,5.50,4.40,,,,4.25,8.75,9.50,Tiếng Anh
06003929,3.60,6.25,2.80,,,,5.75,7.75,8,Tiếng Anh
06001914,3.60,5.75,1.20,,,,4.25,6.50,8,Tiếng Anh
06003180,4,5.25,3.60,,,,5,6,8.25,Tiếng Anh
06001447,6.40,6,,,,,4.50,6,,
06004215,3.20,4.50,4.40,,,,7.50,8.50,8.25,Tiếng Anh
06001017,7.80,7,4,,,,8,8.25,9.25,Tiếng Anh
06001502,4.20,4.75,2.40,,,,4,5.25,6.25,Tiếng Anh
06001152,2.40,3.50,2.80,,,,2.75,4.50,5.25,Tiếng Anh
06004350,4.80,6.50,3,,,,8.50,8.25,7.25,Tiếng Anh
06003495,6.40,6.50,4.40,,,,5.75,8.25,8.25,Tiếng Anh
06000313,6.20,5.75,,,,,4.75,6.75,,
06000743,8.80,7,7,7,5,4.75,,,,Tiếng Anh
06001851,4.20,5.50,2.80,,,,2.75,7.25,7.50,Tiếng Anh
06002284,6.80,8,2.20,,,,6.50,8.50,9,Tiếng Anh
06000597,5.20,5.75,3.60,,,,6.25,7.50,8.25,Tiếng Anh
06002050,5.40,6.75,5,,,,8.25,7.25,8.25,Tiếng Anh
06002400,4.20,5.25,3.20,,,,4.25,6.50,6.50,Tiếng Anh
06001386,6,8,3.20,,,,5.75,7.25,9.50,Tiếng Anh
06002953,2.80,5.25,2.60,,,,5,6,7.50,Tiếng Anh
06003641,3.60,4.50,2.20,,,,5.75,6.75,7,Tiếng Anh
06004184,,7.50,,,,,9.75,9.25,,
06003211,8.20,5.50,5.80,,,,8.25,8.75,9,Tiếng Anh
06002816,5.60,8.25,4.40,,,,6.25,7.50,8.75,Tiếng Anh
06001739,3.20,5.25,,,,,4.25,,,
06003704,6.80,7.75,3.60,,,,7,6.50,8.25,Tiếng Anh
06004491,7.40,5,3.80,,,,7,7.50,8.50,Tiếng Anh
06001369,2,4.25,1.80,,,,2.50,3.75,6,Tiếng Anh
06003354,6.80,5.75,6.40,,,,6.50,6.50,7,Tiếng Anh
06000981,8.40,9,5.60,,,,9.25,9.50,9.50,Tiếng Anh
06001693,6.40,6.75,3.80,,,,3.75,7.50,9,Tiếng Anh
06002115,6.40,7.75,2.40,,,,3.25,5,8.50,Tiếng Anh
06000128,3.40,3.25,,,,,3.75,7,,
06002545,3.40,4.50,3.60,,,,4.50,6,6.75,Tiếng Anh
06000578,6.80,6.50,3.60,,,,4.50,7,8.75,Tiếng Anh
06000082,2.20,3.75,,,,,3.25,3.50,,
06001040,6,6.75,3.60,,,,6,7.25,8.25,Tiếng Anh
06004242,5.60,4.25,,,,,9.50,,,
06003587,4.40,4.25,,,,,5,,,
06001410,3.40,6.50,2.20,,,,4.75,6,8.25,Tiếng Anh
06004612,3.20,5,,,,,5.50,6,,
06000651,8.20,6.75,,,,,7.25,,,
06001943,3.40,5.50,2.40,,,,3.25,7.50,9,Tiếng Anh
06002396,4,4.25,2.60,,,,3.75,5.75,7.25,Tiếng Anh
06000201,4,3.25,2.60,,,,5.25,7.25,8.50,Tiếng Anh
06000714,9,8.50,8.60,,,,3.50,6.75,7.25,Tiếng Anh
06002729,2.20,4.25,,,,,4.75,5.75,,
06001806,4.40,6.75,4,,,,6.75,7.25,8,Tiếng Anh
06002683,7.60,7,4,,,,6,7,7,Tiếng Anh
06003991,4.80,3.75,3.60,,,,4,4.50,3,Tiếng Anh
06000344,4.20,5,2.80,,,,4,4,7,Tiếng Anh
06002379,2.80,5.50,3.20,,,,3,5.50,6.50,Tiếng Anh
06004307,7.40,7.25,7,6.50,7.25,6,,,,Tiếng Anh
06003138,7.60,9,,,,,9.50,,,
06001105,7.80,5.75,2.40,2.75,8,6.75,,,,Tiếng Anh
06003092,3.20,5,1.80,,,,4,7,8.25,Tiếng Anh
06003568,6.60,7,7.60,,,,3.75,7.75,7.25,Tiếng Anh
06001555,6.80,5.75,5.20,,,,5.25,7,9.50,Tiếng Anh
06000850,8.80,8.25,9.40,7.75,6.50,5.75,,,,Tiếng Anh
06001742,2.40,2,,,,,2.75,2.50,,
06003285,8,5.75,4.40,6.25,7.50,5.75,,,,Tiếng Anh
06004540,5.20,4.75,4.40,,,,6.50,7.50,8.75,Tiếng Anh
06001312,5.40,6.75,2.80,,,,5,7.25,7.75,Tiếng Anh
06004110,2.40,4.25,,,,,4.25,,,
06000153,2.40,5.25,2,,,,4.25,6.50,6,Tiếng Anh
06002494,7.40,5.75,2,6.75,5.75,5.75,,,,Tiếng Anh
06000503,3.40,3.25,1.80,,,,3,5,5,Tiếng Anh
06000016,3.80,3.50,1.60,,,,3.25,4,4.50,Tiếng Anh
06002181,5.60,6.25,4.20,3.75,5.50,6,,,,Tiếng Anh
06000446,3.40,4.83,2.20,,,,3.75,4.25,6.25,Tiếng Anh
06004405,5.40,6,3.40,,,,3.50,6.25,8.25,Tiếng Anh
06002928,4,5,2.80,,,,5.25,7,7.25,Tiếng Anh
06000915,7.20,7.75,4.20,,,,7.50,7.75,8.50,Tiếng Anh
06001607,4.40,6.75,3.40,,,,4.25,7.25,8.50,Tiếng Anh
06002882,3.40,4.25,1.80,,,,4.50,6,6.75,Tiếng Anh
06004055,3.20,3.75,,,,,4.50,,,
06003790,5.60,4.75,5.80,,,,6.75,7.75,8.25,Tiếng Anh
06001257,3.40,4.50,5.40,,,,5.50,8.25,8.75,Tiếng Anh
06000295,5.60,6,1.60,,,,5.75,5.50,8.25,Tiếng Anh
06002752,5.60,7.50,3.80,,,,7,8,9,Tiếng Anh
06003840,5.20,5.50,3.20,,,,4.50,5.75,7.75,Tiếng Anh
06002302,2.40,3.50,,,,,3.75,,,
06001484,8.40,7,4.60,5.75,7.75,6.50,,,,Tiếng Anh
06003143,5.60,4.75,2.40,,,,3,7,7,Tiếng Anh
06003513,6.20,6.25,4.80,,,,9.50,8.50,9,Tiếng Anh
06003006,4.40,8,3,,,,4.50,4.75,8.75,Tiếng Anh
06004239,2.40,4.50,4.40,,,,8.25,6,5,Tiếng Anh
06003456,7.60,6.25,7,,,,6,8,7.50,Tiếng Anh
06004393,4.60,4.25,3.40,,,,2,5.75,7.50,Tiếng Anh
06001191,3,5.25,1.20,,,,5.50,5.50,7.50,Tiếng Anh
06002617,4.20,5.25,3.20,,,,2.50,4.50,6.25,Tiếng Anh
06003905,4.60,6.75,3.40,,,,5,8.25,8.75,Tiếng Anh
06001938,3,4,2.60,,,,2.75,7,9,Tiếng Anh
06002247,3.80,6,2.80,,,,3.75,5.25,7.50,Tiếng Anh
06000780,8.60,6.50,3.40,6,6.25,5.25,,,,Tiếng Anh
06001892,5.40,6.75,3.20,,,,8.25,8.25,9.25,Tiếng Anh
06002093,,8,,,,,8.50,8.25,,
06002569,4.60,6.75,4.60,,,,3.75,7,8,Tiếng Anh
06000554,3,3,1.20,,,,3.25,4.75,7.50,Tiếng Anh
06002139,5.40,6,2,,,,6,7,8,Tiếng Anh
06000104,2.60,3.75,2.80,,,,4.50,7.50,7.75,Tiếng Anh
06002990,1.80,4.25,3.60,,,,2.75,6,6.75,Tiếng Anh
06004147,4.40,7.75,5.80,,,,8.25,8,9.25,Tiếng Anh
06003682,6.60,6.25,6.80,,,,3.25,4.25,6.50,Tiếng Anh
06001345,2.40,4.25,2.40,,,,3.50,5.50,6.75,Tiếng Anh
06003378,4.80,3,2.80,,,,5.25,7,6.50,Tiếng Anh
06004517,5.40,6.50,2.20,,,,8,8,9.25,Tiếng Anh
06000807,9,5.25,7.60,7.75,4.25,4.50,,,,Tiếng Anh
06001715,3,6,3.20,,,,4,6.75,7,Tiếng Anh
06003728,8.60,5.50,4.20,6.50,7,5.75,,,,Tiếng Anh
06001200,6.60,6.75,2.20,,,,4.50,6.25,8.50,Tiếng Anh
06004002,6.60,6.50,6.20,,,,6.75,8.25,8.75,Tiếng Anh
06000942,3.60,7,5,,,,7.50,7,8.75,Tiếng Anh
06001650,6.20,7.50,3.80,,,,8.25,7.50,10,Tiếng Anh
06003397,6.40,8,4,,,,5.50,6,8,Tiếng Anh
06004452,3,3.50,,,,,4,4.75,,
06000411,6,5,4.60,,,,6.50,6.75,9.25,Tiếng Anh
06000041,3.40,4.25,2.20,,,,3.75,5.25,6.50,Tiếng Anh
06002586,2.80,2.75,1.80,,,,3,3.25,6.25,Tiếng Anh
06003544,8.40,7,4.60,7.25,8,4.75,,,,Tiếng Anh
06004281,4.40,5.25,6.40,,,,8.25,8.25,8,Tiếng Anh
06001579,5.60,5.50,4.20,,,,5.75,8.25,8.50,Tiếng Anh
06001083,3.60,4.75,4.40,,,,2.75,3.25,5.50,Tiếng Anh
06003114,7.40,7.25,3.60,,,,6.25,6.75,7.50,Tiếng Anh
06001129,8.60,,,,8.50,6.75,,,,
06000368,2.20,4.25,2,,,,3.75,6.25,7,Tiếng Anh
06002355,2.40,4,2.20,,,,4.25,4.75,7,Tiếng Anh
06000692,8.60,8.25,8.60,,,,8,7.75,8,Tiếng Anh
06001980,7.60,6.25,4.40,,,,8.25,6.75,9.25,Tiếng Anh
06000738,8.20,6.50,4,5.75,7.50,5,,,,Tiếng Anh
06002705,2.40,4,2.40,,,,4.25,6.25,7.50,Tiếng Anh
06003817,3.80,5,2.40,,,,5,6.75,9,Tiếng Anh
06002210,7.60,,,,9,6,,,,
06000387,6,5.50,3.40,,,,6.25,7,9,Tiếng Anh
06002640,3.80,5.50,2.40,,,,5.25,7.50,8.25,Tiếng Anh
06003952,6.80,7.25,3.60,,,,7.75,8.50,9,Tiếng Anh
06003401,5.40,6,3,,,,5.50,6.25,7.75,Tiếng Anh
06001596,3.80,6.50,3.40,,,,4,6.75,8.25,Tiếng Anh
06003051,6.80,6.50,4.20,,,,5.25,6.50,8.25,Tiếng Anh
06001703,3.80,3.75,3.60,,,,2.50,6.25,8,Tiếng Anh
06000811,8.80,7.75,8.60,4.75,8.50,7.25,,,,Tiếng Anh
06004501,2.60,3.50,,,,,4.50,6,,
06001353,3.80,4.75,2.60,,,,4.75,7.75,6.75,Tiếng Anh
06004151,3.60,4.50,6,,,,5.75,9.50,7.50,Tiếng Anh
06003694,5,4.25,2.40,,,,5.75,6.50,8.25,Tiếng Anh
06002986,6.40,8,3.80,,,,6.50,6.50,9,Tiếng Anh
06000112,4,4.75,2.20,,,,6.25,8,8.25,Tiếng Anh
06000542,5.20,5,2.80,,,,2.75,3.75,6.75,Tiếng Anh
06002085,6.20,6.75,3.80,,,,6.50,7.75,9.25,Tiếng Anh
06002590,3.60,5.25,,,,,5.75,,,
06000057,4.60,4.50,3.60,,,,6.75,6.25,5.75,Tiếng Anh
06000407,6.60,4.50,,,,,3,5.75,,
06003381,8.40,,,7.25,6,,,,,
06004444,4.80,4.25,,,,,5.50,6.25,,
06001646,5,4,2.20,,,,4.50,3.50,4.75,Tiếng Anh
06000954,7.60,8.25,4.60,,,,7.75,7.50,9.50,Tiếng Anh
06002969,4.60,3.75,2.20,,,,3,4.25,4.75,Tiếng Anh
06004014,2.20,5,3.40,,,,5,7.25,5.50,Tiếng Anh
06001216,3.80,5.50,,,,,6.75,7.50,,
06003801,4,4.75,3.20,,,,3,6.50,6.75,Tiếng Anh
06002713,,7.50,,,,,9,8.75,,
06001996,4.60,3.25,1.40,,,,3.75,6.75,7,Tiếng Anh
06000684,8.40,7.50,9.80,,,,6.25,8.25,8,Tiếng Anh
06002343,6.40,7,3.40,,,,6,6.25,6.25,Tiếng Anh
06003102,5.20,4.75,,,,,7,,,
06001095,5.80,7,3.60,,,,9.25,8,7.50,Tiếng Anh
06003552,6.40,,5,6,,,,,,Tiếng Anh
06004297,5.60,3.75,2.20,,,,4.75,7.75,8.75,Tiếng Anh
06003047,4.20,6.50,4,,,,4.50,7,7,Tiếng Anh
06001580,4.20,3.75,2.80,,,,4.75,7.50,8,Tiếng Anh
06004278,5.60,7,5,,,,5.25,7.50,8.50,Tiếng Anh
06003417,6.20,4.25,6.80,,,,,,,Tiếng Anh
06001979,4.60,6.25,2.40,,,,4.25,6.50,7.75,Tiếng Anh
06003944,6.40,7.75,6.80,,,,5.25,7,8.75,Tiếng Anh
06002656,3.40,6.25,2.80,,,,4.75,7.50,8,Tiếng Anh
06000391,3,4.50,2.80,,,,2.50,4.75,5.50,Tiếng Anh
06002206,7.40,6.50,8.40,,,,8.25,8.50,9.50,Tiếng Anh
06000515,2.60,4.50,3.60,,,,3.25,4.25,8.50,Tiếng Anh
06002528,6.20,3.25,4,,,,7.50,8.50,9,Tiếng Anh
06002482,4,5.50,,,,,2.50,6.25,,
06000145,6.80,8.50,5.40,,,,4.25,8,9.75,Tiếng Anh
06002178,7.40,7.25,3.20,,,,7.75,8.25,9.75,Tiếng Anh
06004106,6.40,7,4,,,,6,8.25,9,Tiếng Anh
06003339,7.60,6.50,5.20,,,,8.25,8.25,7.50,Tiếng Anh
06001304,2.20,3,1.80,,,,3.75,6.50,6.25,Tiếng Anh
06003293,4.60,6.25,2.20,,,,3.75,7.50,8.75,Tiếng Anh
06004556,5.20,6,3.80,,,,5.75,7.75,7.75,Tiếng Anh
06003769,7.20,8.50,5.40,7,7.75,5.75,,,,Tiếng Anh
06001754,2.60,5,2.40,,,,4.75,6.50,7.50,Tiếng Anh
06000846,9.80,5.75,9,8,6.25,4.75,,,,Tiếng Anh
06001241,3.40,4.75,1.40,,,,4.50,7.50,9.25,Tiếng Anh
06004043,,8.50,,,,,9.75,9.25,,
06003786,3.20,4.75,3.40,,,,3.75,6.25,8,Tiếng Anh
06002894,2.40,5,2.20,,,,3.25,4,6.50,Tiếng Anh
06001611,1.40,3.50,,,,,3.75,,,
06000903,5.40,6.50,2,,,,5.75,5.25,5,Tiếng Anh
06004413,3.20,5.25,2.60,,,,4.75,7,8.50,Tiếng Anh
06000450,4.40,4.50,1.60,,,,4.50,3.75,6.25,Tiếng Anh
06002197,4.80,7,2.80,,,,5.75,7.50,8.75,Tiếng Anh
06001538,3.20,8,5.40,,,,6,6.75,8,Tiếng Anh
06003505,8,6.75,2.40,,,,6.75,8,8.50,Tiếng Anh
06001168,7.60,3.75,2.60,,,,5,8.50,9.50,Tiếng Anh
06003155,4.60,5,2.60,,,,4,6.50,6.50,Tiếng Anh
06001492,4.60,6.75,3.80,,,,8.25,8.25,8.75,Tiếng Anh
06002314,2.20,2.75,2.60,,,,3.75,5.50,6.50,Tiếng Anh
06000329,3.20,5,3.80,,,,4.75,6.75,7.75,Tiếng Anh
06003856,5.20,6,2,,,,4.25,6.50,6,Tiếng Anh
06002744,2.80,,,4.25,3.75,,,,,
06000779,8.20,7,6,6.75,7.75,7.50,,,,Tiếng Anh
06000283,4,5,3.80,,,,6.50,7.75,7.50,Tiếng Anh
06001884,5.60,7.25,3.40,,,,8.75,8.50,9.75,Tiếng Anh
06000796,5.60,8.50,5.60,,,,5.75,7.75,8.25,Tiếng Anh
