Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
07002706,6.20,5.50,4,,,,5.50,7.75,9.25,Tiếng Anh
07001829,5.40,3.50,4.20,,,,3.50,5.75,7.25,Tiếng Anh
07000691,6.60,4.50,4.40,,,,8.75,6.50,8.50,Tiếng Anh
07001983,8.20,,,8.25,8.50,,,,,
07002356,6.60,5.50,3.80,,,,5.75,6.75,9.50,Tiếng Anh
07002642,6.60,5,2.60,,,,5.50,7.75,9.50,Tiếng Anh
07000385,8.60,5.25,6.60,8.50,3.75,4.75,,,,Tiếng Anh
07002212,8,4.25,3.20,5,6.50,5.75,,,,Tiếng Anh
07003053,5.20,5.25,2.60,,,,4.50,5.75,7.50,Tiếng Anh
07001594,4.40,4.50,4.20,,,,5.75,6.50,6.50,Tiếng Anh
07003116,4.40,5,4.60,,,,4.25,7.25,8,Tiếng Anh
07001081,6,4.25,2.20,,,,4,6.25,7.75,Tiếng Anh
07002707,7.20,7,2.60,,,,8,8.25,9.50,Tiếng Anh
07001828,7,6.50,2.60,7.50,7,7.75,,,,Tiếng Anh
07000690,7.20,5.50,4.80,,,,4.50,7.75,9,Tiếng Anh
07001982,4,3.75,2.20,,,,3.75,4.75,5,Tiếng Anh
07002357,6.80,4.75,3.60,,,,7,6,9,Tiếng Anh
07000940,7,6,4.80,,,,7.50,8.50,9.50,Tiếng Anh
07001652,5.40,6.75,3.40,,,,5.75,5,8,Tiếng Anh
07001202,5.20,5,3.20,,,,3,6,6.50,Tiếng Anh
07002584,5.40,5,3,,,,4.50,6.25,8.50,Tiếng Anh
07000043,4.40,4,4.40,,,,4.75,7,7.75,Tiếng Anh
07000413,6.80,6.25,,,,,9.50,,,
07000106,7.40,5,5.20,6.75,4.50,3.75,,,,Tiếng Anh
07000556,4.60,4.50,,,,,5,5,,
07002091,3,4.25,2.40,,,,5.75,6,7.25,Tiếng Anh
07000805,7.20,6,3.60,4.75,5,6.50,,,,Tiếng Anh
07002838,5.60,7.25,5,,,,6,7.50,8.75,Tiếng Anh
07001717,6.20,6.75,4.20,,,,7.50,7.75,8.75,Tiếng Anh
07001347,6.40,5.25,5.20,,,,5.75,8.50,9.25,Tiếng Anh
07002992,7.60,7,4,6.25,5.75,6,,,,Tiếng Anh
07001193,8.20,5.75,6.20,7.25,7.50,6.75,,,,Tiếng Anh
07001469,6,5.50,2.80,,,,8.50,8.50,7.50,Tiếng Anh
07001039,5.80,7,5,,,,4,7,5.75,Tiếng Anh
07003004,6.60,5.50,5.20,,,,7.75,8.25,9.25,Tiếng Anh
07000782,7.60,6,4.40,5.75,6,7.50,,,,Tiếng Anh
07001890,5.60,6.75,1.60,,,,5.50,5.75,6.75,Tiếng Anh
07002245,4.40,5.50,3.40,,,,4.50,5,7.50,Tiếng Anh
07000278,9.60,6.50,4.40,8.50,8.75,5.50,,,,Tiếng Anh
07002615,8.60,7.25,6,5,4.75,5.75,,,,Tiếng Anh
07000628,6.80,6.75,6.60,,,,6.25,7.50,8.25,Tiếng Anh
07002300,4.40,5,3.40,,,,4.25,5.50,7.50,Tiếng Anh
07002750,4.20,4.50,3.60,,,,3,5.25,8.25,Tiếng Anh
07000297,7.20,8.50,4.20,,,,7.50,9.25,9.25,Tiếng Anh
07003141,7.80,6.50,3.60,,,,7.25,6.50,9,Tiếng Anh
07001486,3.80,5.25,2.80,,,,4.50,6.25,8.75,Tiếng Anh
07000444,5.20,6,1.60,,,,7.25,7.25,9,Tiếng Anh
07002479,6.80,7.50,4,,,,6.25,8.50,8.25,Tiếng Anh
07002183,7.20,6.75,4.20,,,,9,8.50,9,Tiếng Anh
07000014,9,6,7,8,3.25,5.75,,,,Tiếng Anh
07002029,6,7.50,5,,,,8.75,7.50,8.75,Tiếng Anh
07003268,4.20,5,3,,,,3.50,5.25,6.25,Tiếng Anh
07001255,6.20,4.50,,,,,6.25,6.75,,
07002880,6,5.50,2.60,,,,4.50,7,6.50,Tiếng Anh
07000917,5,5.75,3.60,,,,7.50,7.75,8.75,Tiếng Anh
07001605,9.20,5.75,4.60,9,8.50,7.50,,,,Tiếng Anh
07001310,6.80,6.25,3.40,,,,4,7.50,8.25,Tiếng Anh
07003287,6.20,7,3.80,,,,5.25,5.50,8.25,Tiếng Anh
07000852,5.80,7,3.40,,,,3.50,6,6.75,Tiếng Anh
07001740,4.80,3.50,,,,,3,4.50,,
07000501,8.20,7.25,5.80,8.75,7.50,7,,,,Tiếng Anh
07002496,8.40,5.50,4.60,6,7.25,7.50,,,,Tiếng Anh
07000151,9,6.25,8.60,8.25,7.25,4.75,,,,Tiếng Anh
07002603,8.60,8,7.60,7,6,6.75,,,,Tiếng Anh
07002253,2.80,3,,,,,3.50,4.50,,
07001886,4.60,4.50,2.60,,,,5.75,6.75,8.75,Tiếng Anh
07000794,4,1.75,,,,,1.50,3.25,,
07003012,8.60,,,,7.25,8,,,,
07001185,6,4.50,,,,,4.50,6,,
07001490,4.60,5.25,2.20,,,,4.75,7.50,7.75,Tiếng Anh
07003157,6.80,6,4.20,4.25,7,5.25,,,,Tiếng Anh
07000281,8,5.75,7,7.75,4,4.50,,,,Tiếng Anh
07001869,8.60,5.50,4.60,7.75,8,7.50,,,,Tiếng Anh
07002746,5,5.25,2.40,,,,7,8,9.25,Tiếng Anh
07002316,6.80,6,2.20,,,,8.25,7.50,9.25,Tiếng Anh
07001613,5.20,5.75,4.60,,,,7.25,7.50,8.75,Tiếng Anh
07002896,5.60,5,3.20,,,,5.75,7,7.75,Tiếng Anh
07001243,6.20,4.75,,,,,6.75,7.25,,
07000002,9.40,7.50,6.80,5.75,8.50,8.50,,,,Tiếng Anh
07002195,7.60,6,4.40,,,,4,7.50,8.50,Tiếng Anh
07000452,7.40,5.25,,,,,9.50,,,
07000147,9.40,7.25,5,8.75,7.25,5.75,,,,Tiếng Anh
07002480,8.60,6.75,4.80,7.25,7.50,6.25,,,,Tiếng Anh
07000517,7.40,,6,4.75,,,,,,Tiếng Anh
07001756,4,3.50,,,,,4,4,,
07002879,7.20,5.25,4,,,,8.50,8.75,9.25,Tiếng Anh
07000844,6.40,7.50,3.80,,,,6.25,7.75,8.25,Tiếng Anh
07003291,6.60,5.75,4.80,,,,4.25,6.25,8.50,Tiếng Anh
07001306,2.80,3.25,,,,,1,3.75,,
07001428,6.20,5.75,4.20,,,,5.50,7.50,7,Tiếng Anh
07001582,5.60,5.50,4.20,,,,7,8.25,8,Tiếng Anh
07003045,4.80,5.25,3.20,,,,4,5.50,6.75,Tiếng Anh
07001078,3.80,5.50,3.80,,,,4.75,6.25,8.75,Tiếng Anh
07000239,5.40,4.75,,,,,6,,,
07002204,7.80,7.50,5.20,,,,6.75,8,9.25,Tiếng Anh
07000393,2,4.25,,,,,5,,,
07000669,5.60,5,3.20,,,,6,5.75,7.75,Tiếng Anh
07002654,4.80,5.50,2.80,,,,4.75,5.75,8.50,Tiếng Anh
07002341,5,4.75,3.20,,,,4.75,5.50,8.25,Tiếng Anh
07001994,6.60,4.75,3.80,,,,6.75,8,8.25,Tiếng Anh
07000686,7,7.50,5.20,6.25,8,7.25,,,,Tiếng Anh
07002711,5.80,6,3,,,,4,6.75,8.25,Tiếng Anh
07001097,7,8,4,,,,7.75,8.75,9,Tiếng Anh
07003100,7.40,6,3.40,,,,5.50,6.75,8,Tiếng Anh
07002438,6,5.75,3.60,,,,5.75,7.25,8.50,Tiếng Anh
07000405,7.80,7.25,,,,,9.50,,,
07002068,7,7.25,4.80,,,,7.50,8,9,Tiếng Anh
07000055,7,6.25,4.40,6.50,6.50,6.25,,,,Tiếng Anh
07002592,3.60,3.75,,,,,4,6.25,,
07001214,6,6.50,3.40,5.25,5.50,6,,,,Tiếng Anh
07003229,7.80,5.75,4,5.50,6,6.25,,,,Tiếng Anh
07001644,4,2,,,,,7,7.50,,
07000956,6.40,4.75,3.40,,,,4.50,5.75,8.50,Tiếng Anh
07002984,6.20,6.25,3.60,,,,4.25,7.75,9,Tiếng Anh
07001351,5.20,4.50,4.20,,,,4.75,7.25,8.25,Tiếng Anh
07001701,6.80,5.50,3.60,,,,7.75,7,9,Tiếng Anh
07000813,5.40,5.50,,,,,5.50,4.50,,
07002087,3.80,7.25,2.60,,,,3.50,6,8.50,Tiếng Anh
07000540,7.60,5,3,,,,4.50,6.25,7.50,Tiếng Anh
07000110,8.40,7,7.60,8.50,7.75,5.50,,,,Tiếng Anh
07000307,6.20,6.25,3,,,,6,7,8.50,Tiếng Anh
07001845,4.40,5.75,3.60,,,,5.25,6.25,5.75,Tiếng Anh
07000757,7.40,7,6.20,,,,8.75,7.75,7.75,Tiếng Anh
07002290,2.60,3.50,,,,,5,4.25,,
07001516,3.40,4.25,3.80,,,,4,6.75,8,Tiếng Anh
07001146,5.20,7,3.20,,,,4.50,5,6.75,Tiếng Anh
07003194,6.20,3,3.40,,,,4.75,6.25,8.25,Tiếng Anh
07001453,5.60,5.75,3.40,,,,4.25,6,8.50,Tiếng Anh
07001003,4.80,5,2.60,,,,3.75,6,8.50,Tiếng Anh
07002785,,5.50,,,,,6.75,7.25,,
07000242,7.60,,,8.25,6.75,,,,,
07001900,5,5.25,3.40,,,,7.50,7.50,8,Tiếng Anh
07000612,6.20,3.50,,,,,5.75,7,,
07001280,6.80,6.25,4,,,,8.25,8.50,9.75,Tiếng Anh
07002855,,4.75,,,,,4.50,6.75,,
07000868,6.40,6.25,3,,,,6.25,7.75,9,Tiếng Anh
07002506,8.40,6.25,5.20,5.50,7.25,6.25,,,,Tiếng Anh
07000491,9,6.25,5.20,6,7.50,6.75,,,,Tiếng Anh
07002156,4.40,4.75,2.80,,,,3.25,5.25,5.75,Tiếng Anh
07002443,6.80,6.25,3,,,,5.25,6,8,Tiếng Anh
07000184,4.20,4.50,3.60,,,,5.25,6,7.75,Tiếng Anh
07002013,8.40,6.25,6.20,6.75,5.50,5.50,,,,Tiếng Anh
07003252,3.60,3.50,,,,,4.25,2.75,,
07001795,6,5.50,5.20,,,,4.50,5.75,9,Tiếng Anh
07000887,5.80,6.50,,,,,8.25,7.75,,
07002910,5.80,5,4.40,,,,7,5.75,8.75,Tiếng Anh
07001111,5.40,5.25,,,,,4.50,6.50,,
07003086,7.80,5.25,3.40,,,,6.50,8.25,9.50,Tiếng Anh
07001541,5.20,5.25,3.60,,,,5.75,6.75,9,Tiếng Anh
07001812,6.60,5.75,4.80,,,,6,7.25,9,Tiếng Anh
07000700,5.40,4,2.60,,,,5,7,5.50,Tiếng Anh
07002697,7.20,6.50,4.40,,,,7.50,8.25,9.75,Tiếng Anh
07000350,7.60,4.25,4.20,6.50,6,4.25,,,,Tiếng Anh
07001957,5.80,5.25,4,,,,6.50,6.25,7,Tiếng Anh
07000645,8.20,6.25,5.20,,,,6.75,8.25,9.75,Tiếng Anh
07002678,4.60,6.50,3.80,,,,5.75,8,8.75,Tiếng Anh
07002382,5.20,3.50,2.40,,,,3,2.50,7,Tiếng Anh
07000215,6.80,5.25,,,,,6.75,,,
07002228,4.20,3.25,,,,,3,5.25,,
07003069,6.60,4.75,4.80,,,,7,7.75,9.25,Tiếng Anh
07001054,7.40,7.50,4.60,,,,8.75,7.50,7.75,Tiếng Anh
07001404,3,3.25,,,,,5.25,4.75,,
07002101,3.20,3.50,,,,,3.25,3,,
07002551,5,3.25,3.40,,,,6.50,6.50,8.75,Tiếng Anh
07000096,6.80,4.50,5,,,,8,8,9,Tiếng Anh
07002802,5.60,4.50,2.80,,,,5.50,7.75,8.75,Tiếng Anh
07001687,5.80,5.25,2.40,,,,6.50,5.50,8,Tiếng Anh
07000995,3.80,4.25,3.20,,,,3.50,4,5.50,Tiếng Anh
07001392,6.40,5,,,,,5,6.75,,
07001668,6.60,7.50,2.80,,,,7.50,7.25,8,Tiếng Anh
07002947,9.20,,,7.50,7.50,,,,,
07001238,3.80,4.50,,,,,2.75,4.75,,
07003205,4.20,4.50,4,,,,7.25,7,9.50,Tiếng Anh
07000583,6,4.25,4.60,,,,5.75,6.50,8,Tiếng Anh
07002044,2.40,2.75,,,,,3,3,,
07000079,7.20,5.50,3.60,,,,4.25,6.25,7.50,Tiếng Anh
07002414,7,5.50,4.40,,,,6.25,7.50,9.25,Tiếng Anh
07000429,6.40,8.50,4.20,,,,9.75,9.50,8,Tiếng Anh
07000346,8,5.25,3.20,,,,7.25,8.50,7.75,Tiếng Anh
07002681,6,6.50,2.80,,,,5.25,7,8.75,Tiếng Anh
07000716,8,6.25,5,,,,6.25,8.75,8.25,Tiếng Anh
07001804,7.40,7,4.80,7,7.75,4.75,,,,Tiếng Anh
07001557,6.20,4.50,4.40,,,,4.25,5,6.75,Tiếng Anh
07003090,7.60,6,3.40,,,,5,6.25,6.50,Tiếng Anh
07001107,7,4.75,2.40,,,,7,7,7.75,Tiếng Anh
07001412,1.60,2.25,,,,,2.50,3.50,,
07001042,5.40,4.50,2.40,,,,5,8,7.25,Tiếng Anh
07000203,8.40,,,,8.75,7.75,,,,
07002394,7.40,6,3.40,,,,6.50,7.25,9.25,Tiếng Anh
07000653,4.60,6,4.20,,,,4.75,6.75,5.75,Tiếng Anh
07001941,7.60,4.50,2.80,,,,7.50,7.75,8.25,Tiếng Anh
07000983,7,5.50,3.40,,,,4.50,6.50,9,Tiếng Anh
07001691,7.40,6.75,2.60,3.75,5.50,5.75,,,,Tiếng Anh
07000829,5.60,6.25,,,,,5.25,6.75,,
07002814,5.40,6.75,3.40,,,,3.25,7.25,8.50,Tiếng Anh
07000080,5.60,5.75,4.40,,,,3.75,7.75,7.75,Tiếng Anh
07002547,6.40,3,3.40,,,,6.25,7.50,7.50,Tiếng Anh
07002402,5.80,4.25,2.60,,,,5.75,6.50,8,Tiếng Anh
07002052,2.40,2.50,,,,,3.25,4.50,,
07000595,5.80,5.50,4,,,,3.25,5,6.75,Tiếng Anh
07003213,6.80,4.75,4.60,,,,4.75,7,8.75,Tiếng Anh
07002951,8,6.75,4,,,,7.50,7,9.25,Tiếng Anh
07001384,6.60,6.50,,,,,7.50,7.75,,
07001150,6.40,6.50,3.20,,,,7.75,7,8.25,Tiếng Anh
07001500,4.40,5.75,3,,,,4,6.50,7.50,Tiếng Anh
07002286,6,5.25,4,,,,3.50,7,9.25,Tiếng Anh
07000741,7.60,7.50,5.60,,,,8.50,7.50,8.25,Tiếng Anh
07001853,4.80,5,4.20,,,,5.50,7.25,8.50,Tiếng Anh
07000311,8,6,6.20,6.75,6.25,6,,,,Tiếng Anh
07002639,6.60,6.75,5,,,,5.50,7.50,9.50,Tiếng Anh
07000604,5.40,5,,,,,4,4.50,,
07001916,6.40,5.25,3.80,,,,7,7.50,8.50,Tiếng Anh
07002269,5.20,3.25,,,,,4,6.25,,
07000254,3.80,5.50,,,,,8.25,,,
07002793,6.80,5.50,2.60,,,,6.25,7.25,9,Tiếng Anh
07001015,5.60,3.75,2.20,,,,6.50,7,7.75,Tiếng Anh
07003028,5.80,6,3.80,,,,5,7.25,8.50,Tiếng Anh
07001445,7,7.50,5,,,,5.25,7.50,9,Tiếng Anh
07003182,5.80,4.25,3.80,,,,6.25,7,9.50,Tiếng Anh
07002140,8,8.25,5.80,,,,8.75,8,10,Tiếng Anh
07000487,,7.50,,,,,7,8.25,,
07002510,8.40,6.75,6.20,6,8,6.75,,,,Tiếng Anh
07002843,3.40,5.25,3.20,,,,4.75,6,7.75,Tiếng Anh
07001296,7.20,7,3.80,,,,7.50,7.50,8.50,Tiếng Anh
07003301,3.60,4,3.80,,,,4,6,8.25,Tiếng Anh
07002906,4.60,4.75,,,,,4.50,5,,
07001629,6.60,5,3.60,,,,7.50,7,8,Tiếng Anh
07000891,6.80,7,2.20,,,,8.50,8.50,9.75,Tiếng Anh
07001783,4.40,7.75,5.40,,,,7.75,7.25,9.50,Tiếng Anh
07003244,4.80,3.75,5,,,,4.25,4.25,7.25,Tiếng Anh
07001279,6.40,7,3.60,,,,5.25,7,7.75,Tiếng Anh
07000038,8.40,5.50,4.80,7,7.50,5,,,,Tiếng Anh
07002005,6.40,5.75,3.80,,,,5,6,6.75,Tiếng Anh
07000192,6.60,7.75,3,,,,6.50,8.25,8.75,Tiếng Anh
07000468,3.60,5,3,,,,5.75,5.75,7,Tiếng Anh
07002455,6,7.75,2.40,,,,4.75,6,6,Tiếng Anh
07002422,5,4.25,2.40,,,,3.50,4,6.25,Tiếng Anh
07002072,5,6.50,3.80,,,,4.50,6.25,8.75,Tiếng Anh
07002588,4.20,3.50,,,,,5,6.75,,
07003233,5.80,5.25,2.80,,,,5.75,6.25,8.75,Tiếng Anh
07002971,5.80,5.50,2.60,,,,3.50,6.50,8.50,Tiếng Anh
07002834,5.80,6.75,4.60,,,,3.25,6.25,8.25,Tiếng Anh
07000809,6.60,6.25,,,,,6.75,8,,
07002567,6.40,4.25,3.40,,,,5.75,6,7.50,Tiếng Anh
07002137,6,5.50,3.40,,,,5,7.50,8.75,Tiếng Anh
07001432,6.60,6.75,5.60,,,,6.50,6.50,9,Tiếng Anh
07001598,7.20,6.75,4.80,,,,6.75,6.75,9.75,Tiếng Anh
07001062,6.40,7.50,3.80,,,,7.50,7.75,8.50,Tiếng Anh
07000223,6.60,8,4.20,,,,4.25,6.25,7.50,Tiếng Anh
07000389,7.40,,,7,6.75,,,,,
07000673,5.60,3.75,4,,,,3.75,4.75,6.50,Tiếng Anh
07001961,7.40,6.50,3,6.75,6.75,6.25,,,,Tiếng Anh
07000366,5.80,6.25,3.40,,,,3.50,6,8.50,Tiếng Anh
07000736,5.60,7.25,,,,,7.25,8.50,,
07001824,5.40,4.75,2.80,,,,7,8.50,8.50,Tiếng Anh
07001577,3.40,4.75,3.40,,,,5.50,6.75,7.75,Tiếng Anh
07001127,5.60,5.75,3,,,,5.75,7.25,8,Tiếng Anh
07002926,7.20,4.50,3.20,,,,6.50,8,9,Tiếng Anh
07001609,5.40,4.25,3.20,,,,3.75,6.50,7.75,Tiếng Anh
07001259,5,3.75,3,,,,4.75,5.75,7.25,Tiếng Anh
07003264,6.80,5.50,5.20,,,,6.50,7,9,Tiếng Anh
07002025,6.80,6.50,4.20,,,,5.25,7.75,6.75,Tiếng Anh
07000018,7.20,5.50,3.80,,,,6.25,8,8.75,Tiếng Anh
07002475,5.60,5.50,2.20,3.25,7.25,5.75,,,,Tiếng Anh
07000448,7.80,8.25,5,,,,9,9.25,9.25,Tiếng Anh
07002160,6,5.50,3.60,,,,7,6.50,8.25,Tiếng Anh
07002530,6.40,4.50,3.40,3.50,4,4.25,,,,Tiếng Anh
07002863,6,4.25,2.60,,,,5.50,8.50,9,Tiếng Anh
07000624,6.80,7,4.20,,,,8,7.50,7.75,Tiếng Anh
07002619,5.60,4.25,2,,,,4.75,7.50,8.50,Tiếng Anh
07001936,6.40,4.25,2.80,,,,3.50,5.75,6.75,Tiếng Anh
07000274,8,6,3.40,7,7.75,4.50,,,,Tiếng Anh
07002249,7,7.75,6.40,,,,8.75,8.25,8.75,Tiếng Anh
07003008,3.80,5,3.40,,,,4.50,6.50,7.25,Tiếng Anh
07001035,6.80,6.50,4.60,,,,6.25,8.25,8,Tiếng Anh
07001465,7,6.25,4.20,,,,6,7.25,7.50,Tiếng Anh
07001170,7.20,6.25,5.40,,,,5.75,7.50,9,Tiếng Anh
07001520,7.20,5.25,3,,,,7.50,7.25,9.50,Tiếng Anh
07000761,5.80,5.75,5.80,,,,7.50,7.50,8.50,Tiếng Anh
07001873,8.20,7.75,4.20,7.50,6,5.75,,,,Tiếng Anh
07000331,6.20,6,4.20,,,,5.25,6.75,8.50,Tiếng Anh
07002463,,6,,,,,5.25,7.50,,
07002199,2.80,5.75,1.80,,,,1.75,5.50,5,Tiếng Anh
07002033,4.20,4.50,2.20,,,,3,5.25,7.25,Tiếng Anh
07003272,5,5.25,3,,,,6,7.50,8.50,Tiếng Anh
07002930,7.40,4.50,4.60,,,,6.25,7,8.50,Tiếng Anh
07000848,4,6,3,,,,5.25,5.75,8,Tiếng Anh
07002875,5.80,4,4,,,,5,7,6.25,Tiếng Anh
07002526,7.40,5.75,4.80,5.75,6.75,7,,,,Tiếng Anh
07002176,4.80,6,4,,,,5,6.50,8.25,Tiếng Anh
07001189,4,5.25,4.20,,,,4,6.75,8.25,Tiếng Anh
07001473,6,5.75,4.80,,,,6.25,8,9,Tiếng Anh
07001023,3.60,3.25,,,,,4.50,5.25,,
07000798,3.80,1.50,,,,,3.50,4.25,,
07000262,7,6.75,,,,,6.75,,,
07001920,5.20,3.50,3.60,,,,4.25,6.25,7.25,Tiếng Anh
07000632,8,6.50,5.40,7,7.50,7,,,,Tiếng Anh
07000327,6.60,6,4.20,,,,5.50,7.50,7,Tiếng Anh
07001865,7.40,4,4.60,,,,5,5.50,8,Tiếng Anh
07000777,6.80,7,5.60,,,,6.50,7.75,8.75,Tiếng Anh
07001536,5,5.25,2.80,,,,4.50,6.50,7.25,Tiếng Anh
07001166,5.80,6,4.40,,,,8,6,8.50,Tiếng Anh
07001648,5.60,5.25,2.40,,,,4.25,6.50,6.25,Tiếng Anh
07002967,8,5,5,7,7.50,7,,,,Tiếng Anh
07003225,6.80,5.75,3.20,,,,7.75,7.25,8.50,Tiếng Anh
07001218,5.60,4,2.80,,,,3,5,7.25,Tiếng Anh
07000059,4,2.75,,,,,4,,,
07002064,2.60,5.50,3,,,,4.25,6.25,6,Tiếng Anh
07000409,7.40,5.50,,,,,8.50,,,
07002434,6.60,4.50,4,,,,7.50,7.50,9.75,Tiếng Anh
07002121,5.60,8,3.20,,,,8,8,9,Tiếng Anh
07002571,6.80,6.25,3.80,,,,6,6.50,6.25,Tiếng Anh
07002822,6.40,6.50,4.20,,,,5.50,8,8.75,Tiếng Anh
07002988,7.80,7,3.20,,,,7.25,9,9.75,Tiếng Anh
07001977,,4.25,,,,,4.75,5.25,,
07002658,7,6.75,3.60,,,,7.50,7.75,9.25,Tiếng Anh
07000665,4.60,6.25,3.60,,,,5.25,7.50,6.75,Tiếng Anh
07002208,4,5,,,,,4.25,5,,
07000235,3.80,4.25,,,,,3.50,,,
07001074,5.80,5.25,3,,,,4.50,5.50,7.25,Tiếng Anh
07003049,3.80,4.75,2.20,,,,3.25,5.25,3.50,Tiếng Anh
07001424,6,5.75,2.80,,,,4.25,6.50,8.25,Tiếng Anh
07001131,4.60,7,3.20,,,,3.75,7.50,8.75,Tiếng Anh
07001561,6,3.50,3.60,,,,3.50,5.25,6.75,Tiếng Anh
07001832,7,4.50,4.20,,,,4.50,7.50,7.25,Tiếng Anh
07000720,5.40,6,,,,,4.75,7,,
07001998,6,5,2.60,,,,6.50,7.75,8,Tiếng Anh
07000370,6.40,6.50,3.80,,,,5.75,8.25,7.50,Tiếng Anh
07000167,4.60,5.75,,,,,5.50,,,
07000537,3.60,4,,,,,4.25,,,
07001776,4.80,4.75,3.80,,,,4.50,7,8.75,Tiếng Anh
07000864,6.40,,,3.25,7,,,,,
07002859,5.80,4.25,3.40,,,,3.25,7.50,8.25,Tiếng Anh
07001326,4.40,6.25,3.80,,,,7,7.50,6.50,Tiếng Anh
07001633,4.60,4.75,,,,,3.25,6,,
07000921,8,3.75,2.80,6.75,7,5.50,,,,Tiếng Anh
07001799,4.80,7,3.40,,,,5.50,6.75,8.50,Tiếng Anh
07001263,6,5,3.20,,,,4.25,6.25,7.25,Tiếng Anh
07000022,7.40,7.25,4.60,,,,5.25,6,9.25,Tiếng Anh
07000188,5,4.75,3,,,,3.50,6.75,4.75,Tiếng Anh
07000472,3,4.25,,,,,3.50,,,
07003177,3.60,5.25,4.60,,,,4,4.50,7.25,Tiếng Anh
07001849,5.60,4.75,3,,,,4.25,7,7.50,Tiếng Anh
07002766,6.60,4.50,4,,,,3,4.75,4.75,Tiếng Anh
07002336,3.20,2.75,,,,,4,2.50,,
07002623,7,5.50,4.20,,,,4.75,7.25,9,Tiếng Anh
07002273,6.80,5.50,4.80,,,,5.75,8,9,Tiếng Anh
07002789,5.60,6.75,4.20,,,,3.75,7,8.50,Tiếng Anh
07003032,7,7.75,5.80,,,,7.75,6.75,8.75,Tiếng Anh
07003198,6,5,3.80,,,,7.50,5.75,7.25,Tiếng Anh
07000999,3.60,1.50,,,,,1.75,2.50,,
07001371,4,3,,,,,6,5.75,,
07001721,5.80,6.25,3,,,,4,7,8.75,Tiếng Anh
07000833,4.20,4.50,,,,,3.50,4.25,,
07000560,6.20,6,4.20,,,,5.25,7.50,6.25,Tiếng Anh
07000130,8.20,5.75,5.20,6.50,7.75,4.75,,,,Tiếng Anh
07000425,6.60,5.50,4.20,,,,6,7.25,8,Tiếng Anh
07002418,7.20,5.50,3.80,,,,6.75,6.50,8.75,Tiếng Anh
07000075,2,2.50,,,,,3,,,
07002048,6.60,5.50,3,,,,7.25,7,8.50,Tiếng Anh
07003209,3,3.50,3,,,,4.25,6.50,6.75,Tiếng Anh
07001234,5.60,7.75,3.20,,,,5.25,6.75,8.50,Tiếng Anh
07001664,7,7.25,,,,,7.25,7.25,,
07000976,4.40,4,,,,,5,7.25,,
07002361,5.40,5,2.40,,,,4.25,6.75,8.25,Tiếng Anh
07002731,6.20,7.75,4.80,,,,8,8.25,9,Tiếng Anh
07003120,7,6,3,,,,5,9.50,8.75,Tiếng Anh
07001408,7.40,6.25,3,6.50,6.25,5,,,,Tiếng Anh
07001058,4.40,4.25,3.20,,,,4.75,6.25,7.25,Tiếng Anh
07003065,7.40,5,4.20,,,,6.25,7.75,8.50,Tiếng Anh
07002224,6,7.25,3.60,,,,6.75,8.25,8.75,Tiếng Anh
07000219,5.40,4.75,3,,,,2.75,6.75,5.25,Tiếng Anh
07002674,6.20,6.25,5.20,,,,7,8.25,9.50,Tiếng Anh
07000649,7.60,8,5,,,,8.50,7,9.50,Tiếng Anh
07000126,7.20,5,5.80,6.75,4,4.75,,,,Tiếng Anh
07000576,6.20,5.75,4.40,,,,3.75,5.75,7.50,Tiếng Anh
07002818,6,6.75,4,,,,3.75,7,8.75,Tiếng Anh
07000825,5,4.50,,,,,3.50,2.75,,
07001737,5.80,4.50,,,,,3,5,,
07001367,4.80,3.50,,,,,4.25,3.50,,
07001388,6.40,4.50,,,,,7.25,6.50,,
07000960,4.80,6.75,3,,,,5.75,7.25,8,Tiếng Anh
07001672,4.40,6.75,,,,,5.25,6.25,,
07001222,4.20,3.75,,,,,4.50,4.50,,
07000599,6.60,7,3.80,,,,9.75,9,8.75,Tiếng Anh
07000063,8.80,5.25,7.20,6,5.25,6.75,,,,Tiếng Anh
07000433,5.20,5.75,,,,,5.50,,,
07003136,4.60,4.25,3,,,,3.50,8,5,Tiếng Anh
07002727,6.20,5.25,2.80,,,,5,7.50,9,Tiếng Anh
07001808,7.40,6.50,5,,,,9.25,9,9.50,Tiếng Anh
07002377,6.40,3.75,2.40,,,,5.50,6.50,7.25,Tiếng Anh
07002662,9,7.25,6.20,8.75,8.75,5.50,,,,Tiếng Anh
07002398,6.40,3.25,3.40,,,,6,6.25,9.25,Tiếng Anh
07002232,2.80,4.50,,,,,5,5.75,,
07003073,7,5.25,4.80,,,,7,6.25,8,Tiếng Anh
07001330,6.60,6.25,4.20,,,,5,8,8.75,Tiếng Anh
07000872,7.40,6.75,3.40,,,,6.75,7.75,8,Tiếng Anh
07001760,4.60,2.50,,,,,2.75,3.25,,
07000521,5.20,5.75,,,,,4.75,,,
07000171,5.20,5.75,,,,,7,,,
07000464,5.40,5.25,3.80,,,,4,6.75,7.75,Tiếng Anh
07002009,8.20,5.50,4.20,,,,6.25,8.50,7.50,Tiếng Anh
07000034,6.40,5.50,,,,,8.50,,,
07001275,7,5,3.60,,,,6.50,7.50,8.25,Tiếng Anh
07003248,5.60,4.50,4,,,,5.75,6.75,8.75,Tiếng Anh
