Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
10004126,7.60,7,3.40,,,,8.25,8.25,9.25,Tiếng Anh
10003319,5.40,7,3,,,,3,6.75,8,Tiếng Anh
10001324,7.60,7.75,3.40,,,,4.50,8,9,Tiếng Anh
10008806,5.80,4.50,2.80,,,,3.75,6.25,8,Tiếng Anh
10005367,4.20,5,3.60,,,,4,5.25,5.25,Tiếng Anh
10000165,8.20,7,5.80,7.25,4,4.75,,,,Tiếng Anh
10002158,5.40,5.75,3.80,,,,3.50,6.75,7.50,Tiếng Anh
10008555,3,4.25,,,,,6.75,7,,
10005737,4.40,6.75,4.40,,,,5.25,6.25,8.25,Tiếng Anh
10006818,7.80,8.25,5.20,,,,7.50,7.75,8.75,Tiếng Anh
10004825,3.40,3.75,2.20,,,,4,6.25,8.75,Tiếng Anh
10000535,8,7,,,,,8,2.50,,
10002508,3.60,3.25,2.60,,,,3.25,6.50,8.50,Tiếng Anh
10008105,3.40,6,2.40,,,,4,6.50,8,Tiếng Anh
10000020,8.20,5.50,9,8.50,8,6.75,,,,Tiếng Anh
10008410,3.20,6.50,3.20,,,,6,6.25,9.50,Tiếng Anh
10005222,3.60,3.50,2.80,,,,3.75,7,6.50,Tiếng Anh
10005388,5.60,7.75,4.80,,,,6.50,7.25,8.75,Tiếng Anh
10000470,3.40,3,,,,,5.50,7,,
10008040,6.20,6.50,4.40,6.50,7.50,5.25,,,,Tiếng Anh
10005672,,7.25,,,,,9.75,8.75,,
10004960,5.80,5.75,2,,,,4.75,7.50,8.25,Tiếng Anh
10001631,8.20,7,3.60,6.75,6.75,5.25,,,,Tiếng Anh
10000923,5.40,8.25,4.60,,,,8.75,9,9,Tiếng Anh
10004433,6.60,5.50,4.60,,,,5.25,8.25,9.50,Tiếng Anh
10004599,3.80,5.75,3.20,,,,4.25,5.25,5.75,Tiếng Anh
10001261,7,8.50,6.80,,,,9.50,8.75,8.75,Tiếng Anh
10004063,4,5,2.80,,,,3.75,7.75,9.50,Tiếng Anh
10000889,1.80,2.50,,,,,3,5.25,,
10007862,4.60,5.25,3.60,,,,5.75,3.25,,Tiếng Anh
10006770,7.60,8.25,5.20,,,,9.25,8.75,9,Tiếng Anh
10003088,5.60,6.50,3,,,,4.25,6.50,6,Tiếng Anh
10003572,,8.25,5.80,,,,,,9.50,Tiếng Anh
10006320,3.20,3.25,3.20,,,,3.75,5,6.50,Tiếng Anh
10003122,5.60,6.75,2.60,,,,6.50,7,9.25,Tiếng Anh
10007161,4.40,5.50,2.20,,,,4,6.75,8.50,Tiếng Anh
10002699,4.60,6.25,3.40,,,,5,7.50,8.50,Tiếng Anh
10008294,3,4.50,,,,,4.25,7.50,,
10002363,5.20,4,4,,,,2.75,6.75,8.75,Tiếng Anh
10007531,2.80,6,2,,,,,,,Tiếng Anh
10003821,8.2,8.25,8,,,,,,,Tiếng Anh
10002733,7.20,5.50,3.40,3.25,4.50,5.75,,,,Tiếng Anh
10002226,4.40,2.75,2.60,,,,5.25,7.50,6.75,Tiếng Anh
10007024,4.40,6.75,3,,,,5.50,7.25,9.25,Tiếng Anh
10005019,8.20,9,6.40,,,,8.25,7.75,9.25,Tiếng Anh
10001959,3.80,5,2.20,,,,4.25,5.50,7.25,Tiếng Anh
10003964,6.80,6.75,4.20,,,,8,8.75,9.50,Tiếng Anh
10002676,6.20,7.50,3.20,,,,,,,Tiếng Anh
10007474,6,7.50,2.20,,,,3.50,8.75,9.25,Tiếng Anh
10005449,4.20,6,3.80,,,,6.75,8,7.75,Tiếng Anh
10008781,3.60,5.75,2,,,,5,5.50,5.75,Tiếng Anh
10003437,7.80,6.50,4.20,,,,7.25,8.25,9.75,Tiếng Anh
10007927,3.80,7.50,4.60,,,,6.50,8,9.50,Tiếng Anh
10004608,5.60,6.50,6.60,,,,5.50,7.25,7.25,Tiếng Anh
10006635,6.80,4,,,,,6.25,6.25,,
10003067,3.40,3.25,,,,,4.25,4.25,,
10004258,2.60,4.25,2.20,,,,2.50,4.75,7,Tiếng Anh
10006265,3.40,5.75,3.80,,,,3.25,7.25,7.75,Tiếng Anh
10000562,5.20,2.75,,,,,3,6.50,,
10008152,3.40,8,3.20,,,,6.75,7.50,9.25,Tiếng Anh
10000098,9,8,8.80,8.75,6.25,6.25,,,,Tiếng Anh
10005760,6.40,5.50,3.40,,,,5.25,8,8.75,Tiếng Anh
10004872,3.40,6,3,,,,4.25,4.75,6.25,Tiếng Anh
10000132,8,7.75,8.40,8,5,5,,,,Tiếng Anh
10008502,3,2.75,,,,,5.50,7,,
10005330,6.40,5.75,4.20,,,,6.25,7.25,9.50,Tiếng Anh
10001373,8,8,3.20,7.75,7.25,5.50,,,,Tiếng Anh
10001689,8.60,7,4,4.75,7.50,6,,,,Tiếng Anh
10004171,2.40,4,,,,,2.25,4.50,,
10001723,7.20,7.50,3.40,,,,8.75,9.50,9.50,Tiếng Anh
10000831,4,6,3,,,,7,7.50,5,Tiếng Anh
10004521,4.60,5.75,3.60,,,,4,6.75,7.50,Tiếng Anh
10006009,3.40,5.50,3.20,,,,5.75,7.25,7.25,Tiếng Anh
10004034,3.80,4,,,,,4.25,6.25,,
10001236,4.20,6.50,,,,,5.25,,,
10006459,4.20,6,2.20,,,,3.75,5.75,8.50,Tiếng Anh
10004464,4.40,5.50,3.60,,,,3,7.75,7,Tiếng Anh
10001666,8.40,6.75,4.60,6.75,7,6,,,,Tiếng Anh
10000974,7.40,6,6,,,,2,7,7.75,Tiếng Anh
10002949,5.60,5.50,4,,,,6,6,8.75,Tiếng Anh
10005625,2.20,5.50,2.60,,,,3,6.25,7.75,Tiếng Anh
10007618,2.40,4,2.40,,,,4,5,7.25,Tiếng Anh
10004937,1.80,2.75,,,,,2.75,4,,
10000427,6.40,6.50,3.80,,,,3,5.25,5.75,Tiếng Anh
10008017,3.20,6,3,,,,4,6.25,8,Tiếng Anh
10005275,7.20,7.25,4.20,,,,6.75,8.25,9.25,Tiếng Anh
10007248,3.80,4,2.20,,,,3.50,6.25,9.50,Tiếng Anh
10000077,8.60,6.25,5,7.25,8.75,4.50,,,,Tiếng Anh
10008447,6,6,4.20,,,,7,7.50,8.75,Tiếng Anh
10000718,2.80,5,,,,,5.50,6.75,,
10002725,2.80,7,2.40,,,,3.25,6,8.25,Tiếng Anh
10003837,6,8.25,5.8,,,,8.25,8,10,Tiếng Anh
10008328,3,4,,,,,4,5,,
10007527,8.20,,,8,7.75,,,,,
10000348,8.60,6.50,7.20,8,8.50,5,,,,Tiếng Anh
10002375,5,5.25,2,,,,5.50,5,7.25,Tiếng Anh
10008778,6.20,7.25,3,,,,6.50,7.50,8.25,Tiếng Anh
10008282,2.80,6.50,2.20,,,,4.75,6.75,7.50,Tiếng Anh
10007177,3.40,4.75,2.80,,,,3.75,5.50,6.25,Tiếng Anh
10003134,6.60,6.50,2.40,,,,5.50,7.75,8.50,Tiếng Anh
10001109,6,4.50,2.80,,,,2,5.75,7.75,Tiếng Anh
10006336,2.80,4.75,3.60,,,,4,6,8.75,Tiếng Anh
10003564,5.20,7.50,4.80,,,,5.50,7.25,8.75,Tiếng Anh
10001559,6.80,6.75,4.80,,,,4.50,7.25,8.50,Tiếng Anh
10006766,3.20,7.75,3.60,,,,4.50,8.25,8.25,Tiếng Anh
10005849,6.80,7.75,5.80,,,,9,8.75,8.25,Tiếng Anh
10007874,4.20,4.25,3.20,,,,5.25,6.25,7,Tiếng Anh
10006273,7.20,4.75,3.60,,,,6.25,7,8.25,Tiếng Anh
10003071,3.80,5.25,3.80,,,,4.50,5.25,8,Tiếng Anh
10006789,4.80,7,1.20,,,,3.50,7.25,8.75,Tiếng Anh
10006623,5.40,6.50,3,,,,4.25,5.25,8.25,Tiếng Anh
10007931,2.60,6.75,2.80,,,,3.75,5.75,6.75,Tiếng Anh
10003421,7.20,6.50,3.80,,,,6.50,8.75,9.75,Tiếng Anh
10008797,3,6.50,2,,,,3.50,5.25,6.75,Tiếng Anh
10007462,6.60,7,3.20,,,,5.75,7.75,7.50,Tiếng Anh
10002660,5.40,6.25,4.60,,,,4.50,7.50,8.25,Tiếng Anh
10007198,2.60,3.25,3.20,,,,3.25,5.50,5.75,Tiếng Anh
10007032,3.80,6,1.60,,,,4.50,7,6,Tiếng Anh
10002230,4.60,5.50,2.40,,,,5.25,7,7.25,Tiếng Anh
10004537,6.20,3.75,3.20,,,,3,7.50,6.75,Tiếng Anh
10000827,9,,7.20,8.50,2.50,2.75,,,,Tiếng Anh
10001735,6.20,6.50,3.20,,,,5.50,7,8,Tiếng Anh
10003708,4.8,5.5,3,,,,4.25,6.75,8.75,Tiếng Anh
10004167,8.60,7.75,5.60,8.25,7,6.25,,,,Tiếng Anh
10001365,6.80,7.25,3.80,,,,4.75,7.25,7.75,Tiếng Anh
10003358,4.40,4.25,4,,,,2.75,7,8,Tiếng Anh
10005326,4,3,3.20,,,,4.50,7.50,9,Tiếng Anh
10008514,2.80,6.75,2.60,,,,4,3.50,7,Tiếng Anh
10002119,5.40,7.25,3,,,,3.25,7.75,7.75,Tiếng Anh
10000124,8,7,6.60,8.25,5.25,3.50,,,,Tiếng Anh
10004864,6.40,7.25,5.60,,,,6,7.25,9,Tiếng Anh
10006859,5.80,7.50,2.40,,,,8.50,8.25,9,Tiếng Anh
10005776,3.60,4.25,2.60,,,,3.50,6.75,7.50,Tiếng Anh
10008144,6.60,7.50,,,,,8.25,8.25,,
10002549,4,7.75,3.40,,,,4.50,7.25,9.50,Tiếng Anh
10000574,8.40,,,8.75,8.25,,,,,
10008451,2.80,3.75,,,,,2.50,5.25,,
10005799,2.80,4.75,2.40,,,,3,6,6,Tiếng Anh
10000061,3.80,4.25,,,,,2.50,7.25,,
10005263,6.40,6.75,4.60,,,,6.25,7.50,8.25,Tiếng Anh
10008001,6.40,8.25,5.80,,,,5.75,7.75,9.25,Tiếng Anh
10000431,4.40,7.25,4.20,,,,4.50,6.25,8.50,Tiếng Anh
10004921,3.20,5.75,3,,,,3,5.50,6.75,Tiếng Anh
10005633,7.60,5.75,4,,,,7.50,8.50,9.75,Tiếng Anh
10000962,5.40,6,4.40,,,,3.75,6,7.75,Tiếng Anh
10004188,4,2.75,3,,,,4,4,5.25,Tiếng Anh
10001670,6.40,7,4.20,,,,7,6.75,8.50,Tiếng Anh
10004472,3.40,6.25,4,,,,4,5.75,7.50,Tiếng Anh
10001220,7.80,8.50,6.80,,,,7,7.25,9,Tiếng Anh
10004022,7.40,8,5.60,7.25,6,6.25,,,,Tiếng Anh
10006731,5.60,6.50,3,,,,4.50,7.75,8.50,Tiếng Anh
10007823,7.40,7,8.60,,,,8.50,8.75,9.25,Tiếng Anh
10003533,5.2,6.75,2.2,,,,5,6,7.75,Tiếng Anh
10006361,7.60,7,5.60,,,,6.50,8.25,8.75,Tiếng Anh
10003499,7.60,7.25,,,,,9,,,
10003163,3,2,,,,,6.75,7.50,,
10007989,4.80,7,3.40,,,,1.50,6,5.50,Tiếng Anh
10007120,2.40,4.25,,,,,4.50,5.25,,
10002322,4.80,4.25,3.40,,,,5.50,7.25,8.25,Tiếng Anh
10008685,4.40,8.25,3.60,,,,5.25,7,8,Tiếng Anh
10007570,7.80,8.50,4.20,,,,5.50,7.25,9.50,Tiếng Anh
10002288,7.40,7.50,6.80,,,,6.50,5.50,8.75,Tiếng Anh
10002772,2.60,2.25,,,,,3,4.75,,
10003860,5.2,8.5,5.4,,,,5.75,6.5,9.25,Tiếng Anh
10002267,4,5.75,1.80,,,,4.75,6,7.75,Tiếng Anh
10008390,2,3.50,,,,,5,6.75,,
10005058,4.80,7.75,3.60,,,,3.75,7.50,8.25,Tiếng Anh
10007065,6.40,4.75,3.60,,,,5.50,7,8,Tiếng Anh
10002637,4.80,5.25,4,,,,4.50,7,8,Tiếng Anh
10003925,2.80,3.50,2.80,,,,4.50,7,7.75,Tiếng Anh
10001918,4.20,6,3.20,,,,3.75,4.75,7.25,Tiếng Anh
10005408,3,5.75,3.80,,,,5.25,6.75,8.50,Tiếng Anh
10007435,5,7.50,3.20,,,,4.50,7.25,8,Tiếng Anh
10003476,3.20,4.75,1.80,,,,5,6.50,7.75,Tiếng Anh
10006674,7.40,8.75,5,,,,7.75,8.25,9.50,Tiếng Anh
10004649,5,4.50,4.40,,,,4,6,7.75,Tiếng Anh
10007966,9.60,7.75,7.40,,,,,,,Tiếng Anh
10003026,5.60,5.25,3.40,,,,4.75,6,8,Tiếng Anh
10006224,9,7.75,7.40,6.25,6.25,6.50,,,,Tiếng Anh
10004219,6.40,6,6.20,,,,6.50,7.50,9.50,Tiếng Anh
10008113,3.60,3.25,,,,,3.25,5.75,,
10000523,7.60,7,7.80,,,7,,,,Tiếng Anh
10004833,3,3.75,,,,,4.50,4.75,,
10005721,5.40,7.25,2.80,,,,5.25,7.75,8.75,Tiếng Anh
10008543,3,4.50,,,,,3.75,5.25,,
10004999,5.60,6.50,4.80,,,,7,8,9,Tiếng Anh
10000173,8.40,6.25,4.20,4,8,7,,,,Tiếng Anh
10000489,6.20,7.25,3.80,,,,8.50,8.25,7.75,Tiếng Anh
10005371,6.60,7.75,4.80,,,,6.50,7.75,8.50,Tiếng Anh
10008810,7.60,7.50,3.80,,,,6.75,7.50,9.50,Tiếng Anh
10001332,5.20,7.75,4.20,,,,8,8,9.25,Tiếng Anh
10004130,5.40,7.50,2.40,,,,6,7,8.75,Tiếng Anh
10000870,7.60,7.50,3.20,,,,3,5.75,8.50,Tiếng Anh
10001762,8.20,6.75,5.40,,,,4.50,8,9,Tiếng Anh
10001298,6,6.25,2.80,,,,7,8.25,9.75,Tiếng Anh
10004560,4,3.75,3.60,,,,4.50,7.50,7,Tiếng Anh
10004075,7.40,8.25,2.80,,,,5.75,7.50,8.75,Tiếng Anh
10006048,7.20,4.25,4,6,4.25,3.25,,,,Tiếng Anh
10001277,5.80,6.25,4.60,,,,7.50,7.50,8.25,Tiếng Anh
10004425,3.40,3,,,,,2.50,6.50,,
10006418,3.60,4.25,3,,,,5,6.50,8.25,Tiếng Anh
10002908,5.60,7,2.40,,,,4.25,6,8.50,Tiếng Anh
10000935,7.40,7.75,7.80,,,,5.25,7.75,8.50,Tiếng Anh
10001627,,3.75,,,,,4,6.25,,
10007659,4.20,5.25,1.80,,,,4.75,6.75,7.25,Tiếng Anh
10005664,6.20,5.75,5.60,,,,4.25,5.50,7.50,Tiếng Anh
10008056,7.20,8,3,,,,4.50,7.25,7.75,Tiếng Anh
10000466,7.40,4.75,3.60,,,,4.25,6.75,8,Tiếng Anh
10007209,2.20,4,2.60,,,,4.75,5.75,7.25,Tiếng Anh
10005234,8,6,4.80,8,7,7,,,,Tiếng Anh
10008406,5.60,8,4.80,,,,6.50,7.50,9.25,Tiếng Anh
10000036,5.20,5.50,,,,,6.25,7.25,,
10008611,6,8,2.60,6.50,4.50,5.50,,,,Tiếng Anh
10000221,2.80,3.75,1.60,,,,3,7,7,Tiếng Anh
10005023,5,6,2.60,,,,6.25,6.50,7.75,Tiếng Anh
10008241,7,5.50,4.20,,,,3.75,8,9.50,Tiếng Anh
10005189,4.40,7.50,4.60,,,,6,7.25,7.75,Tiếng Anh
10000671,8.80,5.75,7.40,8.50,4,4,,,,Tiếng Anh
10001963,4.20,5.50,2.40,,,,4.50,6.75,7.50,Tiếng Anh
10005473,5.20,6,3.20,,,,5.75,7,8.50,Tiếng Anh
10001430,4,5.25,6.80,,,,4.75,7,8.75,Tiếng Anh
10004632,3.20,3.25,,,,,2.25,4.25,,
10005920,6.80,7.25,4.60,,,,4.25,6.75,7.50,Tiếng Anh
10004798,2.40,3.25,2.40,,,,4.50,5,,Tiếng Anh
10001060,3.40,5.50,,,,,5.25,6.50,,
10004262,7,6.75,3.40,,,,6.25,7.25,9,Tiếng Anh
10004777,6.80,6.25,4.20,,,,6.50,8,9.50,Tiếng Anh
10005865,8.40,7.75,4.20,,,,4.25,6,7,Tiếng Anh
10007858,6.60,6,3.40,,,,6.75,8,9,Tiếng Anh
10003548,5.80,6.25,4,,,,4,6.50,8.50,Tiếng Anh
10001575,8,6.50,4,,,,6.50,7,9,Tiếng Anh
10004327,7.20,7,4.20,,,,5.50,8.50,9.25,Tiếng Anh
10003118,4.60,4,3,,,,5.50,6.25,7.75,Tiếng Anh
10001125,5.60,6.25,4,,,,4.50,6.50,7.75,Tiếng Anh
10005166,3.60,5.75,3,,,,3.50,5,8.75,Tiếng Anh
10008754,5,7,1.80,,,,4,7,7.50,Tiếng Anh
10000364,5.40,7.25,4.80,,,,5,7.50,8,Tiếng Anh
10002359,3.20,4.25,2,,,,1.50,6.50,5.25,Tiếng Anh
10005536,3.80,2.50,2.20,,,,4.25,6.75,8,Tiếng Anh
10008304,5,6.25,,,,,4,7,,
10000734,8,7.50,4.20,,,,2.25,5,8.25,Tiếng Anh
10002709,6.60,6.75,4.80,,,,5.75,8.25,9.75,Tiếng Anh
10001826,3.20,6.50,2.80,,,,5,6.25,7,Tiếng Anh
10006033,4.40,4.25,2,,,,4.25,7.50,7.25,Tiếng Anh
10003231,4.60,6,3.40,,,,6.25,7.75,8.50,Tiếng Anh
10006463,4.80,7.50,3.60,,,,4.75,7.50,8.25,Tiếng Anh
10002973,5.20,6.75,3.80,,,,6.75,7.50,8.50,Tiếng Anh
10003661,7,7.50,3.20,,,,5.75,8,8.25,Tiếng Anh
10006199,4.80,6.25,3.40,,,,4,7.50,8.50,Tiếng Anh
10006930,5.60,6.25,3.20,,,,3.50,5.75,8.50,Tiếng Anh
10007622,6.80,6,6.20,,,,5.50,7.50,8,Tiếng Anh
10002420,5.80,7.25,2.40,,,,6,7.75,8.50,Tiếng Anh
10008187,4,6,2.20,,,,4,7.25,8.25,Tiếng Anh
10007272,3.80,6.25,4.60,,,,3.75,5.50,9.50,Tiếng Anh
10002070,6.80,7.50,4.60,,,,6.75,8,8.50,Tiếng Anh
10007788,5.60,7.25,6.80,,,,4.25,7,7.50,Tiếng Anh
10002565,4,6,3.80,,,,3.25,8,7.75,Tiếng Anh
10000558,5.40,5.50,8.60,,,,7.25,7.50,8.50,Tiếng Anh
10008168,3.80,5.75,2.40,,,,2.75,5.25,7.50,Tiếng Anh
10008492,3.60,4.50,,,,,4.25,6.25,,
10004848,3.80,7.25,3,,,,4.75,6.50,9.25,Tiếng Anh
10006875,8,7.75,3.80,,,,5.75,7,8,Tiếng Anh
10007767,7.20,7.25,5.60,,,,8.75,7.25,9,Tiếng Anh
10002135,7.60,7.25,5.40,,,,9,8.25,9,Tiếng Anh
10000108,3.80,5,,,,,4.50,8,,
10008538,2.80,5.75,2.60,,,,3,5.50,5,Tiếng Anh
10007337,7,7.50,4.20,,,,4.50,6.50,8.75,Tiếng Anh
10001349,8.40,8,6.20,8,6.50,7,,,,Tiếng Anh
10003374,2.40,3,2.80,,,,5.25,7,6.25,Tiếng Anh
10006176,3.20,4.50,2.40,,,,6.75,4.75,7.75,Tiếng Anh
10002836,3,2,,,,,4.75,6,,
10001719,6.20,7.25,,,,,9.25,,,
10003724,5,8.25,3.8,,,,7,8.25,9.5,Tiếng Anh
10006526,8.40,8.50,7.80,,,,6.50,7.25,8.50,Tiếng Anh
10006208,9.20,4.25,4.80,6,8,8.75,,,,Tiếng Anh
10004235,4,5.50,2,,,,6,4.50,7.25,Tiếng Anh
10001037,8.40,5.50,7.60,7,5.25,5.25,,,,Tiếng Anh
10006658,6.40,5.50,3.60,,,,5.75,6.75,6.75,Tiếng Anh
10004665,5,2.75,2.60,,,,3.25,7.25,8.25,Tiếng Anh
10005977,2.40,4,2.20,,,,4,4.75,5.75,Tiếng Anh
10001467,9,6.50,4.20,7,7.75,5.25,,,,Tiếng Anh
10005424,8.20,7,3.60,,,,5,7.75,8.50,Tiếng Anh
10007419,7.60,7.50,4.40,,,,6.25,8.50,8.75,Tiếng Anh
10008216,7,7.75,4.60,,,,8,8,8,Tiếng Anh
10000626,8,6.50,3,5,5.25,4.25,,,,Tiếng Anh
10003909,5.2,7,3.4,,,,5.25,8,8,Tiếng Anh
10001934,4.20,6.75,2.20,,,,3.25,6.75,8.75,Tiếng Anh
10005074,3.60,7.25,4.60,,,,4.50,6.50,9,Tiếng Anh
10007049,3.60,5.25,,,,,4.75,8,,
10008646,4,5.50,1.40,,,,3.50,6.50,6,Tiếng Anh
10000276,6.60,8.75,6.40,,,,6.25,7.50,8,Tiếng Anh
10008353,3.40,4.25,3,,,,4,6.25,6.75,Tiếng Anh
10000763,8.40,8.25,8.40,,,,5.50,8.50,8.50,Tiếng Anh
10001871,5.80,5.25,4,,,,5.50,6.50,8.50,Tiếng Anh
10000299,8.20,7.75,9.40,,,,5.75,7.75,7.75,Tiếng Anh
10005561,5.20,6.75,3.20,,,,4.50,8.25,8.75,Tiếng Anh
10008703,3.60,6.25,4,,,,4.25,5.75,7,Tiếng Anh
10000333,8.20,5.75,5.60,6.50,8,7.75,,,,Tiếng Anh
10005131,6,7.50,5,,,,5,7.50,9,Tiếng Anh
10001172,7.60,6.25,6,,,,7,7.25,8.50,Tiếng Anh
10005998,5.60,4.25,2.20,,,,4.50,4.50,6,Tiếng Anh
10001488,8,5.75,5,6.50,4.75,5.50,,,,Tiếng Anh
10004370,,6.50,,,,,8.25,7,,
10001522,7.60,7.50,5.20,6.50,7.50,4,,,,Tiếng Anh
10004720,6.40,7,3.80,,,,6.50,7.75,9,Tiếng Anh
10005832,3,3.25,3.80,,,,3.75,5.50,6.25,Tiếng Anh
10002027,5.60,6.50,2.80,,,,6.25,5.50,7.50,Tiếng Anh
10007225,5.80,6.25,2,,,,6,6.75,8.25,Tiếng Anh
10005218,5.60,5,3.60,3.50,5.75,5.25,,,,Tiếng Anh
10002477,5.40,6.75,2,,,,4.50,8.25,8,Tiếng Anh
10008580,4.40,8,2.60,,,,4.50,6.50,8.75,Tiếng Anh
10006967,8.80,7,4.80,8,8.50,5,,,,Tiếng Anh
10007675,7.80,7.75,4.80,7.25,7.25,6.50,,,,Tiếng Anh
10005648,6,6.50,4.80,,,,9.75,9.25,8,Tiếng Anh
10002924,5.60,7,3,,,,4.50,8,9,Tiếng Anh
10000919,7.40,6,7,8.25,4.25,4.25,,,,Tiếng Anh
10003636,7.80,7,4.80,,,,8,8.50,9.50,Tiếng Anh
10004409,4.20,3,2,,,,2.50,3.50,6.75,Tiếng Anh
10006434,5.60,5.75,3,,,,4.75,8.50,9,Tiếng Anh
10003266,7.40,5.25,4.60,,,,7.50,7.75,10,Tiếng Anh
10004059,6,5.75,2,,,,6.25,6.75,8,Tiếng Anh
10006064,,6,,,,,4.75,7.25,,
10006571,5.20,6.50,2.60,,,,2.75,7.50,7.75,Tiếng Anh
10003289,4.20,6,2.80,,,,5.25,6.50,9.75,Tiếng Anh
10002861,3.80,3.75,,,,,5.25,7,,
10003773,4.4,5,4.4,,,,5.75,7.5,9,Tiếng Anh
10006121,3.20,6.50,3,,,,4.75,6.50,7.50,Tiếng Anh
10003323,6,7.50,2.80,,,,3.75,6.25,7.75,Tiếng Anh
10008095,7.80,8.25,5.20,,,,8.75,8,9.25,Tiếng Anh
10007360,5.20,6.75,3,,,,5.75,7,8.75,Tiếng Anh
10002498,2.40,4,3,,,,3.75,3.50,6.50,Tiếng Anh
10006988,4.20,4,,,,,5,5.25,,
10002162,4.20,6,2.80,,,,4.25,6.50,7.50,Tiếng Anh
10006822,5,7,2.40,,,,4,8,8,Tiếng Anh
10007730,,6.25,,,,,4.50,7.75,,
10002532,8,8.50,7.20,,,,4,7,9.25,Tiếng Anh
10005598,6.20,6.50,4.20,,,,4.25,7.75,8.50,Tiếng Anh
10000260,6.80,8.50,7.20,,,,5.25,7.50,7.50,Tiếng Anh
10008650,3.40,6.75,1.40,,,,6.75,7.75,8.75,Tiếng Anh
10001888,2.80,2,2.80,,,,5.50,4,4,Tiếng Anh
10005062,6.20,6.75,4,,,,6.75,7.75,8.50,Tiếng Anh
10001922,6.60,6.25,3.20,,,,4.50,7.25,8.50,Tiếng Anh
10000630,7.40,4.50,2.40,,,,2.75,4.75,6,Tiếng Anh
10008200,4.40,5.75,,,,,4.75,6.75,,
10005432,5,5.25,3,,,,3.75,7,7,Tiếng Anh
10004389,6.80,7,2.60,,,,3.75,5.25,7.50,Tiếng Anh
10001471,8.40,7.75,5.80,,,,5.25,7.25,8.50,Tiếng Anh
10005961,4.80,3.25,2.20,,,,3,5.50,5.25,Tiếng Anh
10004673,3.80,4,,,,,5.25,6,,
10001021,9.20,,8,9.25,2.75,1.50,,,,Tiếng Anh
10004223,6.60,6.50,4.60,,,,6,6.75,9.25,Tiếng Anh
10007819,5,6.25,4,,,,6,7,7.50,Tiếng Anh
10005824,4,3.75,2.80,,,,2,4.75,6.25,Tiếng Anh
10004736,4,1.50,2.20,,,,3,4.50,5,Tiếng Anh
10001534,6.80,5.50,4.20,5.25,6,5.50,,,,Tiếng Anh
10003509,4.4,4.75,2,,,,4.75,5.75,8.75,Tiếng Anh
10004366,6.60,7.25,2.20,,,,5.50,8,9.50,Tiếng Anh
10001164,3.80,4.25,,,,,4.75,,,
10003159,3.80,3.25,,,,,4.75,6.25,,
10005127,8.20,7.75,6.20,,,,5.25,7.25,8.75,Tiếng Anh
10002318,3.40,5,3.20,,,,4.75,6.25,9,Tiếng Anh
10000325,6,6,6.40,,,,5.75,7.25,8.25,Tiếng Anh
10008715,4.40,6.75,2.40,,,,5,7,8.25,Tiếng Anh
10005577,2.40,4,2.20,,,,3.75,7.50,9.25,Tiếng Anh
10001867,1.40,3.50,2.40,,,,2.50,6.50,7.25,Tiếng Anh
10002748,6.40,7.50,3.20,,,,4.50,6,8.50,Tiếng Anh
10000775,6.80,,,6.75,7.75,,,,,
10008345,3,5.50,,,,,4,6,,
10006072,4.80,6,3.20,,,,3.25,6.50,7,Tiếng Anh
10002898,4.40,5.75,2.60,,,,6,5.25,6.25,Tiếng Anh
10003270,3.80,5.75,3.20,,,,4,7.25,7.75,Tiếng Anh
10006588,3.60,3,1.60,,,,3.75,6.75,6,Tiếng Anh
10006422,5,5.50,4.40,,,,3,7.25,9,Tiếng Anh
10003620,,6.50,,,,,9.25,9.75,,
10002932,8.20,7.50,5,,,,6.50,7,8.50,Tiếng Anh
10007663,4.80,5.25,3,,,,8.75,9.25,9,Tiếng Anh
10006971,7,7.50,2.60,,,,7.75,6.75,9.25,Tiếng Anh
10008596,3.40,5.75,3,,,,5.50,5.75,7.75,Tiếng Anh
10002461,2.40,6,4.40,,,,5.25,6.25,6.50,Tiếng Anh
10007399,8.60,6.75,7.60,8,8.25,5,,,,Tiếng Anh
10007233,5,3.50,3.40,,,,4,6.25,8.50,Tiếng Anh
10002031,4.60,5,3,,,,3.50,5.50,5,Tiếng Anh
10008129,6.60,4.75,3.60,5.50,6,4.50,,,,Tiếng Anh
10000519,8.60,7.75,9,,,,5.75,6.25,7.25,Tiếng Anh
10002524,6.40,6.50,3.20,,,,7,7.50,9.50,Tiếng Anh
10007726,6,7.25,4.60,,,,6.25,7.50,8.75,Tiếng Anh
10006834,5.60,7.50,3.80,,,,6.25,6.50,7.75,Tiếng Anh
10004809,4.60,5.50,3.60,,,,4,6.75,7.25,Tiếng Anh
10008579,3.20,7.75,2.20,,,,4.75,7.75,8.25,Tiếng Anh
10000149,4.20,4.50,,,,,3,5.50,,
10002174,5.20,5.75,4,,,,4.25,5.25,5.50,Tiếng Anh
10007376,5.80,7.75,2.20,,,,5.50,8.50,8,Tiếng Anh
10008083,6.40,6.75,5,,,,7.25,7.50,8,Tiếng Anh
10003335,8.80,8.25,8.20,6.25,5.25,5,,,,Tiếng Anh
10001308,,3.75,,,,,3.75,3.50,,
