Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
04001431,5.2,6,,,,,4.25,,,
04009001,8,8.25,6.8,,,,4,5,8.75,Tiếng Anh
04010220,6.2,8,4.8,,,,4.5,7.75,8.75,Tiếng Anh
04004633,8.8,6.25,4,8.25,7.25,4.25,,,,Tiếng Anh
04005921,8.6,6.75,7.6,8.25,6,6.25,,,,Tiếng Anh
04004799,6.8,7.25,2.8,5.5,7.5,3.75,,,,Tiếng Anh
04001061,3.8,6,,,,,3.5,6,,
04009451,7,6.75,6,,,,6,7.25,8,Tiếng Anh
04010670,5.6,5,3.2,,,,4.25,8.5,8.25,Tiếng Anh
04004263,7,8.25,6.8,,,,5.25,6.75,8,Tiếng Anh
04010365,8.6,8.5,9.2,,,,6,6.75,7.25,Tiếng Nhật
04004776,8.8,5.75,6.8,8,8.5,6.5,,,,Tiếng Anh
04005864,6.2,6,3.8,,,,3.75,6,7.75,Tiếng Anh
04007859,5.2,5.75,1.4,,,,2.5,6.5,8.5,Tiếng Anh
04003549,4.2,6,4.2,,,,7,6.25,9.5,Tiếng Anh
04001574,8.6,6.75,6.2,9.5,8,7,,,,Tiếng Anh
04009144,8.6,6.75,6.6,8.5,7.25,4.25,,,,Tiếng Anh
04010735,5.6,5.75,3.4,,,,4.75,6,8.5,Tiếng Anh
04004326,8.8,7,5,7.75,8.5,5.25,,,,Tiếng Anh
04003119,9,8.75,7,,,,6.25,7.5,9,Tiếng Anh
04001124,5.6,7,4.2,4.5,2.5,6,,,,Tiếng Anh
04009514,3.8,6,4.8,,,,6.5,7.5,8.5,Tiếng Anh
04005167,8.6,7.25,7.4,7.75,7.75,5.25,,,,Tiếng Anh
04000365,7.6,6.5,6.2,,,,7,6.75,8,Tiếng Anh
04002358,9.2,7,7.4,9,8.75,5.5,,,,Tiếng Anh
04008755,5,6,3.2,,,,7,6.25,9.75,Tiếng Anh
04009847,6.8,5,5.8,4.25,7.5,5.75,,,,Tiếng Anh
04005537,9.2,7.25,8.6,7,2.75,4.75,,,,Tiếng Anh
04000735,7,6,1.8,,,,4.25,8.5,9.5,Tiếng Anh
04002708,8,6,5.6,7.5,7.5,6.5,,,,Tiếng Anh
04001827,2.2,5,,,,,5.75,5.5,,
04008305,8.2,6.5,5.6,,,,4.5,5.5,9.5,Tiếng Anh
04002026,8.8,7.25,8.6,7.5,7.75,5.5,,,,Tiếng Anh
04007224,7.8,7.25,8.6,7.75,5.5,6.25,,,,Tiếng Anh
04005219,9.4,6.75,5,9.25,10,5,,,,Tiếng Anh
04010918,5,7.75,2.4,,,,5.75,7,8.5,Tiếng Anh
04002476,7.6,8.5,7,,,,4.25,7.5,9.75,Tiếng Anh
04006966,5.6,6,,,,,4.75,,,
04007674,8.4,4.5,5,,,,4.25,7,8.5,Tiếng Anh
04005649,9.2,6.5,8.8,8.25,4.5,5.75,,,,Tiếng Anh
04008581,8.4,6.5,5.8,,,,5.75,6.5,9.25,Tiếng Anh
04002925,7,5.75,2.6,,,,4.25,8,8.25,Tiếng Anh
04000918,7.4,6.75,4.2,,,,6.75,6.75,9.75,Tiếng Anh
04003637,7.8,6,5.4,7.5,5.5,6,,,,Tiếng Anh
04004408,8.4,7.5,5.4,8,8.25,4,,,,Tiếng Anh
04006435,4.4,,2.8,2,,,,,,Tiếng Anh
04008978,2.2,4,,,,,2.75,4.5,,
04003267,7.8,4.5,3.4,4,4.75,5,,,,Tiếng Anh
04004058,2.4,4.5,1.6,,,,4,6.25,8.5,Tiếng Anh
04006065,8.6,7.5,7.4,4.75,7.5,7.5,,,,Tiếng Anh
04009390,8,4.5,2.4,,,,4.25,7.25,9.5,Tiếng Anh
04006570,6,7,3.8,,,,4.25,6.25,8,Tiếng Anh
04003288,9.2,5.25,7.6,8.5,4.5,5.5,,,,Tiếng Anh
04008997,4.8,3.75,,,,,3.25,5,,
04009685,9,7.25,7.8,6.75,3.5,3.25,,,,Tiếng Anh
04002860,2.6,4.25,4.4,,,,4,6,8.5,Tiếng Anh
04003772,3.8,3.75,2,,,,2.75,4.75,6.25,Tiếng Anh
04006120,9.6,6,7.2,7.5,8.75,7,,,,Tiếng Anh
04003322,8.8,8.25,7.6,,,,6.5,9,8.5,Tiếng Anh
04007361,7.8,7,7.4,,,,7.25,8.25,9.25,Tiếng Anh
04002499,8,7.5,7.6,,,,5.5,7.75,8,Tiếng Anh
04008094,6,7.5,4,,,,3,6.75,8.75,Tiếng Anh
04006989,9.2,5.5,7.2,8.25,7.25,4.25,,,,Tiếng Anh
04002163,5,8,4.8,,,,8.5,7.75,9.75,Tiếng Anh
04006823,2,4.5,2.8,,,,3,2.75,8.75,Tiếng Anh
04007731,6.8,7.5,6.8,,,,4.25,7.25,8.75,Tiếng Anh
04002533,8.8,6.5,6.6,8.25,6.75,5.75,,,,Tiếng Anh
04010627,4.2,7,2.6,,,,3.5,4.25,8,Tiếng Anh
04006209,7.8,6,7.8,,,,4.75,5.75,7.5,Tiếng Anh
04004234,7.6,6.5,3.8,,,,4.75,8.25,8.25,Tiếng Anh
04001036,8.4,7,6.2,7.5,7,5.25,,,,Tiếng Anh
04009406,2.4,3,,,,,2.75,4,,
04010277,4.4,4.25,2.6,,,,3,6.75,7.75,Tiếng Anh
04006659,8.6,5.75,6.8,6.25,6.25,4,,,,Tiếng Anh
04004664,7.6,6.75,2.2,,,,5.5,7,9,Tiếng Anh
04005976,8.8,8.5,8.2,,,,3,7.25,8,Tiếng Anh
04001466,2.6,5,,,,,6.5,7,,
04009056,9.8,7.25,,5,10,9.5,,,,
04005425,8.6,,,5.75,6,,,,,
04007418,9,7,8.6,9,5,5.25,,,,Tiếng Anh
04000627,8.2,7.5,6.6,6,7.25,5.5,,,,Tiếng Anh
04003908,8.2,6.75,6.6,,,,6.5,7.25,9.25,Tiếng Anh
04001935,7.6,7.75,5,4.5,6.75,5.75,,,,Tiếng Anh
04008217,5.8,7,4,2.5,4.5,4.5,,,,Tiếng Anh
04005075,8,7.5,8,,,,4.75,7,8.75,Tiếng Anh
04007048,8.6,7.75,5.8,6.25,8.5,5.75,,,,Tiếng Anh
04000277,8,7.25,7.4,6.5,7.25,6,,,,Tiếng Anh
04008647,6.2,6.25,6.6,,,,4.25,6.75,8.5,Tiếng Anh
04009955,3.6,7,3.2,,,,4,5.5,6.75,Tiếng Anh
04000762,8.4,7.25,8,,,,6.5,6,7.75,Tiếng Anh
04001870,4,5.25,,,,,4.25,6.5,,
04008352,6.6,7,7,,,,7.25,7.5,9,Tiếng Anh
04000298,7.8,6.75,7.6,5.5,6,4.75,,,,Tiếng Anh
04005560,7.6,8.5,7.6,,,,4,6.25,9,Tiếng Anh
04000332,7,5.25,6.4,,,,7.25,7,9.5,Tiếng Anh
04008702,9.2,8.75,9.2,8.75,4.75,5.5,,,,Tiếng Anh
04009810,4.2,4.25,4.6,,,,5.25,6.25,7.5,Tiếng Anh
04005130,9,8,7.8,,,,8,8.5,9.25,Tiếng Anh
04001173,8.4,6,4,7.75,8,3.5,,,,Tiếng Anh
04005999,3.8,8,3,,,,5,4.5,8.75,Tiếng Anh
04010298,7.8,7,4.4,6.25,8.5,5.5,,,,Tiếng Anh
04009543,8,6,5.8,7.75,8.25,5,,,,Tiếng Anh
04010762,8.2,8,7.6,7.5,4.5,4.25,,,,Tiếng Anh
04001489,3.2,3.5,3.2,,,,2.25,5.25,,Tiếng Anh
04004371,9,7.75,5.6,5,8,8.5,,,,Tiếng Anh
04001523,4.6,6.25,5.8,,,,7.25,6.75,,Tiếng Anh
04009113,6.2,6,3.2,,,,5.5,6,9,Tiếng Anh
04010332,7.4,5.75,2.8,,,,4.5,6.75,8.5,Tiếng Anh
04004721,8.4,6.75,4,6,7.5,7.5,,,,Tiếng Anh
04005833,8.6,6,8.2,7.75,4.5,4,,,,Tiếng Anh
04010345,6.4,7,6.6,,,,7.5,7.25,9.5,Tiếng Anh
04004756,5,5.5,4.6,,,,4.75,6.75,7.75,Tiếng Anh
04003093,7.6,6.5,6.2,7,6.75,6,,,,Tiếng Anh
04007879,8,6.25,3.4,,,,6.75,6.5,8,Tiếng Anh
04005844,6.4,,,4,3.5,,,,,
04001554,5.4,6,4,,,,5.25,6.25,9,Tiếng Anh
04003569,4.8,4.5,3.8,,,,5.5,6.5,6.75,Tiếng Anh
04006291,2.4,,,2.5,2.5,,,,,
04009164,7.6,5.5,5.4,7.25,5,5.25,,,,Tiếng Anh
04010715,7.6,7.25,2.4,,,,4,5.75,7.25,Tiếng Anh
04004306,8.8,5.25,4.4,8,9,4,,,,Tiếng Anh
04001104,8.4,7,5.4,,,,5.5,6.5,9.25,Tiếng Anh
04003139,6.4,7.5,6.4,4.25,5,5.75,,,,Tiếng Anh
04009534,5,6,4.6,,,,6.25,6.25,9.25,Tiếng Anh
04002682,4.8,5.5,3.6,,,,3.5,6.25,8.5,Tiếng Anh
04005147,8.8,6.75,6.8,7.75,8,7.5,,,,Tiếng Anh
04003990,9.2,6.5,5.6,7.25,8.25,5,,,,Tiếng Anh
04002378,8.6,8.25,5.4,,,,5.25,6.75,8.5,Tiếng Anh
04007480,8,6,8.4,7.5,8,5,,,,Tiếng Anh
04000345,5.8,7.5,5.4,,,,7.75,9.25,8.5,Tiếng Anh
04008775,7.6,5.25,6.6,7.5,7.5,5.25,,,,Tiếng Anh
04009867,9,8,,6.75,8.75,8.75,,,,
04005517,8.2,4.75,8.4,7.5,8,5,,,,Tiếng Anh
04002728,4,4.25,,,,,4,6.5,,
04000715,8.4,7.75,5.6,,,,4.25,6.5,9.25,Tiếng Anh
04001807,4.8,4.5,,,,,4,6,,
04008325,6,6.5,3.8,,,,3,6.75,9,Tiếng Anh
04000200,5.2,6.75,3.8,,,,4.75,5.25,8.5,Tiếng Anh
04008630,8.6,7.25,8.6,8.25,6.5,6,,,,Tiếng Anh
04009922,4.8,4.25,3.4,4.25,3.5,3,,,,Tiếng Anh
04005002,7,7.75,4.4,,,,5.25,6,8.25,Tiếng Anh
04000650,8.4,8.75,7.4,,,,6,7,8.5,Tiếng Anh
04007195,8.2,6.25,7.6,4.5,8,5,,,,Tiếng Anh
04001942,3.4,5,4.4,,,,3.75,,7.5,Tiếng Anh
04008260,5.4,7,2.8,,,,4.5,7.75,9.75,Tiếng Anh
04009888,9.2,7.5,8.4,8.25,5.25,4.75,,,,Tiếng Anh
04005452,9.2,6.75,7.4,7.75,7,8,,,,Tiếng Anh
04002397,6.8,6.5,2.6,,,,5.25,4.75,7.25,Tiếng Anh
04001411,8.4,8,6.2,,,,5.5,5.75,7.75,Tiếng Anh
04009021,9.4,8,7,5.75,8.5,9.75,,,,Tiếng Anh
04010200,7.8,6.25,5.4,5.5,4.75,4.5,,,,Tiếng Anh
04004613,4.6,5,2.6,,,,2.5,3.25,4.75,Tiếng Anh
04005901,9.8,6.75,,7,8.75,6.5,,,,
04006784,7,6.5,5.4,,,,5.5,5.25,8.75,Tiếng Anh
04001041,2.2,2.5,,,,,3.5,5.5,,
04007896,2.4,4,2.8,,,,3.5,5.5,6.5,Tiếng Anh
04009471,7.6,6,6,6.25,5.25,6.75,,,,Tiếng Anh
04010650,1.8,4.5,2,,,,2,7,7.75,Tiếng Anh
04003586,7.4,8.25,6.2,,,,6,7.25,9,Tiếng Anh
04004243,7.4,6.75,2.6,6.5,8.5,6.25,,,,Tiếng Anh
04008149,7.6,5.75,6.4,8.75,6.5,5.75,,,,Tiếng Anh
04005281,8,6,8,6.25,5.5,4.5,,,,Tiếng Anh
04000579,8,8.5,7,,,,6,6.75,7.5,Tiếng Anh
04002544,8.6,6,7.8,8.25,7,6,,,,Tiếng Anh
04006854,8.8,7.5,9,8,6.75,5.75,,,,Tiếng Anh
04004869,8.8,8,7.6,,,,7.75,6.75,9.75,Tiếng Anh
04000083,3.8,4.75,3.8,,,,5.5,5.75,8.5,Tiếng Anh
04007746,6.8,6.25,2.6,,,,2.75,6.25,8.5,Tiếng Anh
04008519,7.6,6.5,5.2,,,,4.25,6.5,8.75,Tiếng Anh
04000129,8.4,7.25,6.8,,,,4.5,6,7.5,Tiếng Anh
04002114,6.6,6.5,3.4,,,,5.5,7.75,7.25,Tiếng Anh
04007316,7.2,8.25,7,,,,5.75,7.75,9.25,Tiếng Anh
04010083,8.6,6,7.8,5.5,8.25,5.25,,,,Tiếng Anh
04009758,5.6,6.5,5.4,,,,4.25,5.5,9,Tiếng Anh
04003355,7.4,7.75,7.4,,,,4.5,7.5,9.25,Tiếng Anh
04004490,8.6,6.5,3.8,7,7.5,5.5,,,,Tiếng Anh
04001368,9.2,6.5,4.8,,,,6,6.75,7.5,Tiếng Anh
04000980,5,4.5,2.6,,,,5.25,6.75,8.25,Tiếng Anh
04006157,3.8,6.5,,,,,6.5,,,
04001692,7.2,6.75,3.8,,,,3.75,7.25,8.75,Tiếng Anh
04010579,3.4,5.75,3.2,,,,3.5,4.5,6.25,Tiếng Anh
04009308,7.2,,5.6,5.75,,,,,,Tiếng Anh
04002817,9,8.5,6.6,,,,3.75,6.75,7.5,Tiếng Anh
04003705,7,6.75,9.8,,,,5,8.25,9.5,Tiếng Anh
04001738,7,6,2.4,,,,4.5,7.75,9,Tiếng Anh
04006507,7.8,7.5,,,,,8.75,,,
04010129,7.6,5.5,8.8,6.5,7.5,6,,,,Tiếng Anh
04006012,8.8,6.25,4.6,6.75,7.5,5.75,,,,Tiếng Anh
04003210,7.2,5.25,3.4,,,,4.25,6.75,8,Tiếng Anh
04001387,5,5.25,,,,,3.75,5.5,,
04006442,6.4,6.5,7,,,,4,6.75,8.25,Tiếng Pháp
04010596,6.4,6,2.2,,,,3.5,7.25,8.25,Tiếng Anh
04002952,4.2,5.5,,,,,5.25,7.25,,
04004185,8.8,6.5,7.4,4.5,1.75,3.5,,,,Tiếng Anh
04003640,6.6,5.75,3.4,6.25,4.75,5,,,,Tiếng Anh
04006911,8.2,8.25,8.4,8,7,4.75,,,,Tiếng Anh
04007603,7.4,4.75,4.2,4.5,7.25,4,,,,Tiếng Anh
04002401,7.8,7,7,,,,4.25,6.75,8.5,Tiếng Anh
04007253,8.4,4,4.2,7.5,7.25,4.5,,,,Tiếng Anh
04000596,5.8,7.75,6.4,,,,5.5,8.25,8.25,Tiếng Anh
04004886,5.6,6.75,3.6,,,,4.5,7,7,Tiếng Anh
04002051,7.8,4.5,4.6,6,6.75,3.25,,,,Tiếng Anh
04005794,8.6,5.25,5.8,5.75,4.75,4.25,,,,Tiếng Anh
04000742,8.8,4.75,5.8,4.75,7.5,8.25,,,,Tiếng Anh
04007087,3.8,4.5,2.4,,,,2.25,,,Tiếng Anh
04001850,3.4,5.25,,,,,4.5,7.25,,
04008372,8.2,8.25,6.4,,,,5,7.25,9,Tiếng Anh
04008688,7,6.25,5,6.75,7.75,7.25,,,,Tiếng Anh
04005540,9.2,7.75,9.4,6.5,7,6.75,,,,Tiếng Anh
04002285,6.6,6.25,,,,,4.25,5.5,,
04000312,7.6,4.5,3.6,,,,6.75,7.5,9.5,Tiếng Anh
04008722,4.4,6,2.8,,,,3.75,5.75,5.75,Tiếng Anh
04009830,9.6,7.75,9.6,9.25,5.5,5.5,,,,Tiếng Anh
04005110,3,,,3.5,2,,,,,
04006696,8.4,6.75,8.4,7.5,6.25,5.25,,,,Tiếng Anh
04001153,8.6,7.25,6.8,,,,3.25,7.5,7.5,Tiếng Anh
04007984,7.6,6,2.8,6.5,5,3.75,,,,Tiếng Anh
04009563,8.6,7.5,8.6,8.5,5.75,5.75,,,,Tiếng Anh
04009099,5.4,4.5,5,,,,4.5,6.25,9,Tiếng Anh
04010742,1.4,5.25,2.4,,,,2.75,5.75,7.25,Tiếng Anh
04003494,5.8,5.75,3.4,,,,5.75,7.75,9.5,Tiếng Anh
04004351,7,6,2.2,6,7.5,5.5,,,,Tiếng Anh
04001503,5.4,6.25,,,,,4.25,5.75,,
04009133,6.8,7.5,4.4,,,,6,7.5,9.75,Tiếng Anh
04010312,1.8,6,7,,,,7,7.5,8.25,Tiếng Anh
04004701,8.6,7.75,8.2,7.5,6.5,6.75,,,,Tiếng Anh
04005813,9,8.5,8.8,,,,4.75,7,8.75,Tiếng Anh
04010607,6.2,5.5,2,,,,5.5,7,7.25,Tiếng Anh
04004214,8,5.75,,6,5.5,4.5,,,,
04006229,4.2,6.25,,,,,6,,,
04001016,6.2,7.25,2.6,,,,3.25,6.5,7.25,Tiếng Anh
04009426,7,5.5,4.6,,,,7.25,7.75,9,Tiếng Anh
04010257,3.8,6.75,2.6,,,,3,7.25,8.25,Tiếng Anh
04004644,6.4,5.5,3.4,5.75,7.75,4.5,,,,Tiếng Anh
04006679,3.2,7,3.2,,,,5.25,5.75,8,Tiếng Anh
04003181,8.8,7.25,5.8,8.25,8.75,6.25,,,,Tiếng Anh
04005956,4.2,7,,,,,4.25,,,
04001446,8.8,7.5,7,7.5,8.25,5.75,,,,Tiếng Anh
04006383,3,5.75,4,,,,3.75,6.75,8,Tiếng Anh
04009076,7.4,5.75,6.4,5.75,6,6.25,,,,Tiếng Anh
04007438,9,8.75,9,7.25,6.5,6.75,,,,Tiếng Anh
04005405,5.8,7,8.4,5,5.5,4.75,,,,Tiếng Anh
04000607,9,6,9.2,8.5,7,6.75,,,,Tiếng Anh
04001915,3,4.5,,,,,6,6.75,,
04003928,8,7.75,9,8.25,5.25,5,,,,Tiếng Anh
04008237,7.2,7.25,5.6,,,,4.25,6.25,9,Tiếng Anh
04007068,8.4,7,6.6,7.25,4.5,5,,,,Tiếng Anh
04002790,4.4,6,4.6,,,,5.25,7,8,Tiếng Anh
04005055,8.4,,,6.75,6.75,,,,,
04003882,6.8,6.5,4.6,,,,2.75,5.75,8.5,Tiếng Anh
04007592,9.4,7,7,8.75,9,6.25,,,,Tiếng Anh
04000257,6.6,5.75,3,,,,3.75,6,9.25,Tiếng Anh
04008667,8.8,6.75,7.4,6.75,8.25,3.5,,,,Tiếng Anh
04009975,9,7.75,6.2,,,,5.25,7,8.25,Tiếng Anh
04001295,7.8,4.75,4.6,7.25,7.25,3.5,,,,Tiếng Anh
04006550,8.4,5,5,7,7.75,4.5,,,,Tiếng Anh
04010484,8.2,5.5,5.8,4.25,4.5,5.5,,,,Tiếng Anh
04002840,7,6,4,,,,3.75,7.25,8.75,Tiếng Anh
04004097,8,6.25,5,7,6.25,5.25,,,,Tiếng Anh
04003752,2.6,4,3,,,,4.5,5.75,7,Tiếng Anh
04006100,7.8,7,6.6,5,5.5,5,,,,Tiếng Anh
04003302,8.2,5.75,3.8,8.5,7.5,5,,,,Tiếng Anh
04007341,8.6,9,8.4,,,,6,8,8.75,Tiếng Anh
04000484,4.4,3.5,3.8,,,,3,5.5,5.25,Tiếng Anh
04004994,7.6,7.5,9.4,7.25,7.75,7.5,,,,Tiếng Anh
04002143,5.6,7.25,6,,,,5.75,7.5,10,Tiếng Anh
04005686,9.2,6,7,4,9.75,9,,,,Tiếng Anh
04006803,6.6,5.75,6.4,,,,4.25,6,9,Tiếng Anh
04007711,6.6,6.75,2.8,,,,7,6,9.25,Tiếng Anh
04002513,9,4.5,8.6,7.25,5.25,4.5,,,,Tiếng Anh
04002006,6.8,8,5,,,,3,6.5,8.75,Tiếng Anh
04005239,7.6,7.25,6.2,5.25,6.5,2.75,,,,Tiếng Anh
04007204,9.4,5.5,9,8,4,3.75,,,,Tiếng Anh
04010938,3.8,4.25,1.2,,,,3.75,6.25,6.25,Tiếng Anh
04010892,5.2,5.75,4,,,,3.25,6.75,7.75,Tiếng Anh
04005393,9.2,6.75,5.6,7.25,6.5,3.25,,,,Tiếng Anh
04002456,8.8,5.25,7.8,7.25,5.5,5.75,,,,Tiếng Anh
04006946,8,6,4.6,6.25,6.75,4.75,,,,Tiếng Anh
04000191,6.4,3.75,3.6,,,,3.5,5.5,6.75,Tiếng Anh
04005669,9,6.5,8.4,,,,7,8,8.75,Tiếng Anh
04007654,4.8,7.25,2.4,,,,6.75,8,9.25,Tiếng Anh
04000938,9.2,7.25,8.6,8.5,6,5,,,,Tiếng Anh
04003617,4.8,5,2.6,,,,4,7.25,8.5,Tiếng Anh
04006415,5,6.75,4.4,,,,5.75,6.75,9.25,Tiếng Anh
04004428,6.4,5,6.4,,,,6.5,7.5,8.5,Tiếng Anh
04010191,8,6.25,4,4,6.25,4,,,,Tiếng Anh
04008958,3.2,4.25,,,,,2.75,4.25,,
04003247,7.8,7,8.2,,,,2.5,6,7.5,Tiếng Anh
04004582,8.4,4,5.4,8,8.75,3.75,,,,Tiếng Anh
04000892,8.8,6.5,5.6,7,6,5.5,,,,Tiếng Anh
04006045,8.8,8,8.4,6.75,6.5,5.75,,,,Tiếng Anh
04001780,7.6,7,3.8,,,,3.5,4.75,7.5,Tiếng Anh
04004078,7.6,6.75,2.8,,,,4.75,7.25,7.5,Tiếng Anh
04005805,7.2,6.75,7,3.75,5.5,5.5,,,,Tiếng Anh
04007838,6.4,8,6.8,,,,5,6.25,9.75,Tiếng Anh
04004717,7.2,6,4.4,4.25,7.75,6.25,,,,Tiếng Anh
04010304,4.8,5.5,5.4,,,,3,5.75,8.75,Tiếng Anh
04009125,5.8,7.75,5.2,,,,3,7.25,8.75,Tiếng Anh
04003528,6.2,6.75,3.4,,,,4.75,7,7.75,Tiếng Anh
04001515,6.8,7.5,5.4,,,,,,,Tiếng Anh
04003482,4,5.5,0.8,,,,5.5,6.25,8,Tiếng Anh
04004347,9,6.75,3.4,8.5,9.25,3.75,,,,Tiếng Anh
04010754,6.4,7.25,4.4,,,,6,6,8.75,Tiếng Anh
04009575,8.2,7.5,9.2,5.75,8.25,5.25,,,,Tiếng Anh
04007992,5.2,6,3.4,,,,4.25,5.25,8.75,Tiếng Anh
04003178,8,6.75,7.4,,,,5.5,7.75,8.5,Tiếng Anh
04006680,8.4,8.5,7.8,8.25,8,6.75,,,,Tiếng Anh
04001145,8,,,,6.5,7.25,,,,
04005106,9.2,7,8.6,9.5,4.25,4.5,,,,Tiếng Anh
04009826,8.2,7.5,9.8,,,,5.5,7.75,9,Tiếng Nhật
04008734,8.6,7.25,7.6,,,,7.5,6.75,9.5,Tiếng Anh
04000304,5.6,6,6,,,,6.5,5.25,8.25,Tiếng Anh
04002339,8.6,6,5.2,8.25,7.75,3.75,,,,Tiếng Anh
04005556,6.6,6.25,,,,,4.5,,,
04002293,9.6,,,5.25,8.5,5.5,,,,
04008364,7,6.25,3.8,3,4,4,,,,Tiếng Anh
04001846,2,4.25,,,,,2.5,2.75,,
04000754,7,4.5,6.6,,,,4.25,8.75,9.75,Tiếng Anh
04002769,4.4,6.75,,,,,6,8,,
04007091,9,6,6.4,7.75,9,4.5,,,,Tiếng Anh
04009963,7.6,7.75,6.2,,,,5.75,7.75,9.5,Tiếng Anh
04008671,9.4,8.5,8.6,9,5.75,6.25,,,,Tiếng Anh
04007584,7.4,6.25,4.8,,,,4.75,5.5,8.5,Tiếng Anh
04000241,6.2,5.75,7,,,,5.25,6.25,8,Tiếng Anh
04003894,7,6.25,2.6,,,,4.25,6,9,Tiếng Anh
04002786,5.2,4.75,4,,,,3.25,6.75,9,Tiếng Anh
04005043,7.2,6,7.4,,,,5,6.25,7.75,Tiếng Anh
04008221,8.4,4.5,9,7.5,5.75,6.5,,,,Tiếng Anh
04001903,4.2,4,,,,,3,4.5,,
04000611,8.8,6,8,4.5,7,5.75,,,,Tiếng Anh
04005413,8.2,8.25,7.6,,,,6.25,7,8.5,Tiếng Anh
04009060,9.6,7.75,9.2,8.5,7,6,,,,Tiếng Anh
04001450,4.4,5.5,,,,,2.25,5,,
04006395,6,8.25,6,,,,7.25,6,9.25,Tiếng Pháp
04005940,8.8,6,7.2,5.5,5.25,5,,,,Tiếng Anh
04004652,7,7.25,2.8,6.5,7,3.5,,,,Tiếng Anh
04003197,8.6,7.5,6.2,,,,4.25,7,9,Tiếng Anh
04010241,6.8,5,3,,,,3.5,6.25,8.25,Tiếng Anh
04009430,3,7,3.2,,,,4.75,6.25,8.25,Tiếng Anh
04001000,8.4,5,4.4,6,8.25,5.25,,,,Tiếng Anh
04004202,8.4,6.75,6.4,,,,5.25,8.25,9.25,Tiếng Anh
04010611,4.2,7.25,2.4,,,,3.75,6.5,8.25,Tiếng Anh
04002505,8,4.75,4.6,4.5,8.25,6.75,,,,Tiếng Anh
04000538,8.6,6,4.8,7,7.25,6.25,,,,Tiếng Anh
04008108,6.8,6.25,4.4,,,,4,6,8.75,Tiếng Anh
04007707,7.2,7.5,9.6,7.25,7.25,8.25,,,,Tiếng Anh
04004828,8.6,8.75,9.4,,,,5.75,8.5,9.5,Tiếng Anh
04006815,9.4,6.5,6,8.75,9,4.75,,,,Tiếng Anh
04002155,7.6,7.5,7,7,5,2.75,,,,Tiếng Anh
04005690,7.6,7.25,5.8,,,,4,5.5,9.25,Tiếng Anh
04000168,6.6,5.75,3,,,,2.75,5.25,7,Tiếng Anh
04004982,8.6,7,7.4,7,5.5,4,,,,Tiếng Anh
04008558,7.8,8.25,6.2,,,,9,8.5,9.25,Tiếng Anh
04007357,5.2,4.5,4.2,,,,3.5,4.75,6.25,Tiếng Anh
04000492,8,5.5,3.4,5,7.25,3.5,,,,Tiếng Anh
04001329,7,7.5,9.4,,,,,,,Tiếng Anh
04003314,7,7,6.4,,,,5.25,7,8.5,Tiếng Anh
04009719,8.8,7.25,8.6,7.75,3,5.25,,,,Tiếng Anh
04010538,8,8.25,9.8,,,,8,7.5,9,Tiếng Pháp
04006116,7.2,4.5,5.6,5.75,7.5,4.25,,,,Tiếng Anh
04004081,7.4,7.25,7,,,,7,6.5,9.25,Tiếng Anh
04001779,8.2,8,3.8,,,,6.75,7.5,9.25,Tiếng Anh
04003744,6.2,6,4,,,,4.5,6.75,8,Tiếng Anh
04002856,7.6,5.75,3.6,,,,1.75,7.25,7.25,Tiếng Anh
04010492,7.8,5.5,8.6,,,,4.75,7.75,8.75,Tiếng Nhật
04009349,5.2,4.25,,,,,2.25,6.25,,
04010168,8.8,8,,8.5,8.5,7.25,,,,
04001283,8.2,,,6.75,8,,,,,
04006546,8.4,8.25,9,,,,5.75,7.5,9.25,Tiếng Nhật
04006053,6.4,5.25,4.8,7.25,6,4.5,,,,Tiếng Anh
04001796,7,6,,,,,6,7.75,,
04000884,6.6,6,6.6,4.5,5.5,5.75,,,,Tiếng Anh
04003251,8.4,9,8.8,,,,5.25,5.75,8,Tiếng Anh
04004594,6,5.75,2.6,4.5,6.25,5.25,,,,Tiếng Anh
04010187,7.2,6,4.4,,,,5,7.5,8.75,Tiếng Anh
04006403,9,7.5,7.2,8.75,9,5.5,,,,Tiếng Anh
04003601,8.8,8,9.2,,,,6.75,8.5,9.75,Tiếng Anh
04002913,3,4.5,,,,,6,8,,
04000187,5.8,6.25,4.4,,,,3.75,5.75,7.75,Tiếng Anh
04007642,7.8,8,7.2,,,,7,7.75,8.5,Tiếng Anh
04006950,5,7,4.6,,,,5.5,5,8.75,Tiếng Anh
04005385,8,7,5.6,,,,4.25,6.25,8.25,Tiếng Anh
04002440,7.4,6.5,5,3.25,5.25,3.75,,,,Tiếng Anh
04010884,8.2,7.25,7,6.75,8,6.25,,,,Tiếng Anh
04007212,7.4,5.5,3.2,,,,3.75,7.25,9,Tiếng Anh
04002010,7.2,5.75,5.6,,,,4,7.25,8,Tiếng Anh
04008333,7.4,7.25,5.2,,,,5.75,7.5,9.25,Tiếng Anh
04001811,2.6,3.75,,,,,4.5,6,,
04000703,8.6,6,3.2,6.5,8.5,3.25,,,,Tiếng Anh
04005501,7.6,5.75,5.6,6.5,7,2.25,,,,Tiếng Anh
04009871,9.2,6,6.2,7.5,8,6.25,,,,Tiếng Anh
